example_id,setting,question_type,level,question,gold_titles,criterion,k,bm25_hit,dense_hit,direction,bm25_retrieved_titles,dense_retrieved_titles
5a71166d5542994082a3e576,pooled,comparison,hard,"Which battle occurred first, the Battle of Manila or the Battle of Guam?",Battle of Guam (1944) | Battle of Manila (1945),full_evidence_recall,5,0,1,dense_only,Battle of the Burbia River | Battle of Alhandic | Battle of Silda | Battle of Klushino | Battle of Manila (1574) | Battle of Calabria | Battle of Manila (1945) | Battle of Belleau Wood | 5th Virginia Regiment | 4th Virginia Regiment | Battle of Stones River | Battle of Clitheroe | 1st Virginia Regiment | Battle of Aspromonte | Seven Days Union order of battle | Battle of Blue Licks | 12th Virginia Regiment | Battle of Jupiter Inlet | 7th Virginia Regiment | Battle of Glendale (Skye) | Battle of Norfolk | Battle of Adwa | Battle of Guam (1944) | Battle of Yao (Japan) | Battle of Gaines's Mill | The Eighth (United States) | Prophetstown State Park | Masnières Newfoundland Memorial | Seven Days Confederate order of battle | Battle of the Ch'ongch'on River | Aisne-Marne American Cemetery and Memorial | Battle of Berestechko | Battle of Stamford Bridge | Battle of Malvern Hill | Ethiopia–Japan relations | VMF-511 | American Expeditionary Forces | Battle of Fallen Timbers | Second Battle of Agordat | Joseph L. Follett | USS Belleau Wood | Battle of the Blue | The Last English King | Battle of Peleliu | Clifton B. Cates | 6th Connecticut Regiment | Battle of Tippecanoe | Samo | Battle of Port Republic | Battle of Great Bridge,Battle of Guam (1944) | Battle of Manila (1945) | Battle of Manila (1574) | Battle of Yao (Japan) | Battle of Peleliu | Battle of Alhandic | Military history of Mexico | South West Pacific theatre of World War II | Battle of Calabria | VMF-236 | Geography of the Philippines | Battle of Adwa | Seven Days Union order of battle | Asiatic-Pacific Theater | Battle of the Ch'ongch'on River | Battle of Great Bridge | Treaty of Taipei | Battle of Gaines's Mill | Mactan | Seven Days Confederate order of battle | Battle of Blue Licks | South West Pacific Area (command) | Battle of Jupiter Inlet | Seven Days Battles | Battle of Romanovka | Treaty of Gandamak | Bamboo (band) | Battle of Belleau Wood | Battle of Silda | Battle of Tippecanoe | Battle of Aspromonte | Battle of Glendale (Skye) | 6th Connecticut Regiment | Ilocos Region | Bay of Pigs Invasion | Battle of the Burbia River | Joseph L. Follett | Second Anglo-Afghan War | Battle of Fallen Timbers | VMF-222 | Battle of Klushino | San Jacinto Monument | Siege of Bharatpur (1805) | As the Music Plays | Second Battle of Agordat | Tippecanoe order of battle | Emirate of Afghanistan | Bukhara operation (1920) | VMF-215 | Rosario Naimo
5a717d4c5542994082a3e854,pooled,comparison,hard,"Who has written more than 300 papers, Semyon Aranovich Gershgorin or Pavel Alexandrov?",Pavel Alexandrov | Semyon Aranovich Gershgorin,full_evidence_recall,5,0,1,dense_only,Confrontation (TV series) | Gershgorin circle theorem | Rafferty (1980 TV series) | Pavel Alexandrov | Semyon Aranovich | Semyon Aranovich Gershgorin | James P. Comer | Pavel Urysohn | Ian Stirling (biologist) | Nerve of a covering | Manorama (Tamil actress) | Rick Wilber | Sasanian Empire | HGGC | List of multi-sport athletes | 1983 Donnay Indoor Championships – Doubles | The Grassroot Deviation | Arcos Dorados Holdings | Halliburton | Giant dog breed | The Thing of It Is... | Ruakuri Cave | James Fieser | Seven Brief Lessons on Physics | Body cavity search | Mystery Girl (film) | VIP's | Castle Richmond | Bratislava | Alexandroff extension | Randy Travis | St. Jude Medical | Lithia Springs Creek | Huernia | USS New Jersey (BB-62) | Xin Zhui | Khosrow IV | Singh | The Year of the Dog (film) | David Alden | 990WBOB | Real estate technology | Ragazzi Boys Chorus | Police perjury | St. Mary's Priory (Lothian) | Dime novel | Laws of association | Lady Gaga x Terry Richardson | Harry Connick Jr. | Argand lamp,Pavel Alexandrov | Semyon Aranovich Gershgorin | Thomas Friedman | Nikola Mladenov | Semyon Aranovich | Franci Cerar | Arild Nyquist | C. V. Balakrishnan | Claudio Fernández-Aráoz | Ian McEwan | Vatroslav Rožić | Roald Dahl | Adriana Trigiani | Georges-Henri Bousquet | Nancy K. Pearson | David S. Touretzky | Three Comrades (novel) | Suanfa tongzong | Ravi Sethi | Joby Talbot | Scout Tufankjian | Aleksandar Bošković | Kamran Akmal | Langston Hughes Medal | Gershgorin circle theorem | Franz Josef Och | Wendell Berry | Venkatesan Guruswami | Crime and Punishment | Jean Portante | Frank L. Schmidt | Dostoevsky and Parricide | Tim Jorgensen | Peter Swales (historian) | AES+F | Judith Ortiz Cofer | Gevheri Kadın | Maureen Dragone | Ghulam Nabi Firaq | Jens Risom | Alfred Balk | Rick Wilber | Jessica Todd Harper | Walter Sorrells | Doc NYC | Viktoras Kulvinskas | Olga Morozova | Sergo Mikoyan | C. Hugh Holman | Jim Puplava
5a7332935542991f9a20c67d,pooled,comparison,hard,"Which board game was published most recently, Pirate's Cove or Catan?",Catan | Pirate's Cove,full_evidence_recall,5,0,1,dense_only,"Pirate's Cove | Poleconomy | The Kids of Catan | Catan Dice Game | Struggle for Rome (board game) | Catan | Hey Pa! There's a Goat on the Roof | Robert's American Gourmet Food | Kill Doctor Lucky | The Rivals for Catan | Lego Knights' Kingdom | Lewis Young | Elasund | Catan: Seafarers | Richard Marsh (author) | List of Square Enix companion books | Tron: Evolution | Star Ship | Surround (video game) | Tron Evolution: Battle Grids | The Lost Vikings | Portal (video game) | Id Tech 5 | Call of Duty 4: Modern Warfare | Tunnels &amp; Trolls | Mercenaries, Spies and Private Eyes | British Journal | Lara Croft Go | Charlie Murder | Icehouse pieces | Portal 2 | The Most Incredible Thing | Tomb Raider III | The Mark on the Wall | Team Fortress 2 | 1989 Cotton Bowl Classic | Dead or Alive 5 Plus | Lara Croft and the Temple of Osiris | Amen: The Awakening | Prince of Persia: The Sands of Time | Buzz Peterson | Social Anthropology (journal) | List of magazines in Malaysia | 2008 World Thoroughbred Rankings | Switched at Birth (season 2) | USS Zeilin (APA-3) | Adnan Akmal | Arena of Khazan | 57th National Hockey League All-Star Game | Marcel Trillat","Pirate's Cove | Catan: Seafarers | Catan Card Game | Catan | The Kids of Catan | The Rivals for Catan | Struggle for Rome (board game) | Catan Dice Game | Elasund | Catan: Cities &amp; Knights | The Lost Vikings | Tron Evolution: Battle Grids | Kill Doctor Lucky | List of Tomb Raider media | Poleconomy | Gateways (video game) | Tomb Raider | Lego Knights' Kingdom | Ender's Game (series) | Seumas MacManus | Lara Croft Go | Sinbad of the Seven Seas | Tunnels &amp; Trolls: Crusaders of Khazan | List of Square Enix companion books | Catwoman (video game) | Tomb Raider (2013 video game) | Tom Clancy's Net Force Explorers: Deathworld | Tom Clancy's Net Force Explorers: High Wire | Tom Clancy's Net Force Explorers: Duel Identity | Tom Clancy's Net Force Explorers: Death Match | Tom Clancy's Net Force Explorers: Gameprey | Surround (video game) | Half-Life 2: Lost Coast | Tomb Raider III | Charlie Murder | Lara Croft | Amen: The Awakening | The Ganymede Takeover | Star Trek (2013 video game) | Fez (video game) | Prince of Persia: The Sands of Time | Starfaring | Mercenaries, Spies and Private Eyes | Hey Pa! There's a Goat on the Roof | The Young Ones (video game) | Star Ship | By the Beautiful Sea (song) | Lego Star Wars: The Video Game | Vermont Catamounts men's ice hockey | Tom Clancy's The Division"
5a73977d554299623ed4ac08,pooled,comparison,hard,What is the shared country of ancestry between Art Laboe and Scout Tufankjian?,Art Laboe | Scout Tufankjian,full_evidence_recall,5,0,1,dense_only,"KOKO-FM | Interamerican Scout Jamboree | Indian Scout (motorcycle) | Scout Promise | Art Laboe | Chinese Australians | Americo-Liberians | Treehouse (game) | Kansas City Scout | Carol J. Adams | Highspeed Hayride | Lung Fu Shan Country Park | Gospatric, Earl of Northumbria | Lady Antebellum | Hanna Varis | Linda Duvall | Arabs in India | Haunt Me, Haunt Me Do It Again | Vanguard (magazine) | Shagai Plateau | List of DC Extended Universe cast members | Destinations | Sweden | Scout Tufankjian | Battle of Tippecanoe | The Dragon, the Hero | Christmas in the Basque Country | Jessica Todd Harper | Silene | Randy Travis | The Deserter (1912 film) | New York Life Insurance Building (Montreal) | Emma Bull | Billy Ray Cyrus discography | Where It's At (album) | Legend (film score) | Mark T. Smith | Pestsäule, Vienna | Carreras Cigarette Factory | Buried Country | Demography of Greater Manchester | Michael Finnegan (song) | Snapback (song) | Steers &amp; Stripes | Astrophel and Stella | Old 8×10 | History of Wales | Boots and Hearts Music Festival | Mozarteum Argentino | In My Country There Is Problem","Scout Tufankjian | Art Laboe | Fukomys vandewoestijneae | Interamerican Scout Jamboree | KOKO-FM | Mat Dan | Evelina Simonaho | Ajugeae | Nabi Tajima | Network Analysis and Ethnographic Problems | Open-air museums in Slovakia | William Cammisano | Ferdi Taygan | Tukufu Zuberi | Cressida Bonas | Thomas Hylland Eriksen | Gus Williams (musician) | Huernia | Musée Henri-Mathieu | Hanggin Rear Banner | Cho Kyuhyun | Adrian Conan Doyle | Sinopieris | Pieris canidia | Aleksandar Bošković | Brintonia | Vatroslav Rožić | Kansas City crime family | Domitia Lepida the Elder | Marquinhos (footballer, born June 1989) | Zeresenay Alemseged | Søren Solkær | Hawkinsara | Dipangkorn Rasmijoti | Bu Xiaolin | Emílio da Silva | Cadet branch | Chinese Australians | Lady Antebellum | Cão de Gado Transmontano | Moroccan Ambassador to China | Broughtonia sanguinea | Americo-Liberians | Öresund Committee | Rove goat | Kakoy Legaspi | Mountbatten family | Søren Rasted | Roberta Vinci | Wollongbar, New South Wales"
5a7574e25542996c70cfaf01,pooled,comparison,hard,Who was born first Mahbub ul Haq or Ibn Arabi?,Ibn Arabi | Mahbub ul Haq,full_evidence_recall,5,0,1,dense_only,"Mahbub ul Haq | Fazle Hasan Abed | Sami ul Haq | Idrees Ul Haq | Inge Kaul | Journal of Human Development and Capabilities | Ziri ibn Atiyya | Chak 86/6.R Sahiwal | Akbariyya | Human Development Index | Ibn Khaldun | Ibn Arabi | Georges-Henri Bousquet | Mamzer | Djamaâ el Kebir | Battle of the Burbia River | Gus Williams (musician) | Changmin | J. M. Barrie | Edwin L. Mechem | Jack Grinnage | Jester | Bertha Runkle | Jean Baptiste Assenede | Atiqur Rahman Meshu | Bronwyn Bishop | Ancient Order of Hibernians | J-Shin | Antoine Quinquet | Sandra Reynolds | Fukomys vandewoestijneae | Katherine Kath | Robin Cole | FedMart | Florence Nagle | Henry Hall (American revolution) | Sir Matt Busby Sports Complex | Paul Zorner | Patrick Kennedy (1823–1858) | Luigi Rossi | Les Irwin | Virginia Woolf | Francesca Schiavone | Mwambutsa IV of Burundi | Leontyne Price | Cornelia, Georgia | My Family (series 1) | Anthony Avent | Stephen Boreham | Ava DuVernay","Mahbub ul Haq | Sami ul Haq | Ibn Khaldun | Ibn Arabi | Umar Akmal | Ziri ibn Atiyya | Bal'arab bin Himyar | Son of al Qaeda | Idrees Ul Haq | Mohammad Salman (cricketer, born 1981) | Akbariyya | Mana Al Otaiba | Al Basty | Imran Ali (cricketer, born 1985) | Arabs in India | Chak 86/6.R Sahiwal | Sabaa Al Bour | Fayyaz Hashmi | Ayesha Farooq | Mat Dan | Gevheri Kadın | Nabi Tajima | Farooq Sheikh | Mahesh Bhupathi Tennis Academy | Wahab Riaz | Coco Ho | Soha Ali Khan | Esma Sultan (daughter of Abdülaziz) | Kasia Al Thani | Adnan Akmal | Aloha Dalire | Second Battle of Agordat | Al Haj FAW motors | Zaheer Khan | Khosrow IV | Tahar Rahim | Mahesh Bhupathi | Lord of Islay | Al Utouriya | Eenasul Fateh | Chach of Alor | Emirate of Afghanistan | Mehmet Tillem | Farhaan Faasil | Kamran Akmal | Küçük Hüseyin Pasha | Line of succession to the former Egyptian throne | Mamzer | Fazle Hasan Abed | Al Pacino on stage and screen"
5a7633ad5542992db9473741,pooled,comparison,hard,"Which was fought earlier in our nation's history, the Seven Days Battles or the Battle of Manila?",Battle of Manila (1945) | Seven Days Battles,full_evidence_recall,5,0,1,dense_only,"Seven Days Union order of battle | Seven Days Confederate order of battle | Battle of Port Republic | Battle of Cross Keys | Northern Virginia Campaign | Seven Days Battles | Battle of Malvern Hill | Battle of Stones River | Battle of Calabria | Battle of Blue Licks | Battle of Gaines's Mill | Battle of the Burbia River | Battle of Great Bridge | Battle of Silda | Elmo M. Haney | Battle of Norfolk | American Expeditionary Forces | Battle of Glendale (Skye) | Battle of Clitheroe | Battle of Adwa | Battle of Manila (1945) | Military history of Mexico | Battle of Berestechko | Battle of Romanovka | Savage's Station, Virginia | Dewey Beard | Battle of Klushino | VMF-215 | Battle of Yao (Japan) | Battle of Belleau Wood | Joseph L. Follett | VMF-452 | VMF-511 | VMF-222 | VMF-213 | Battle of Jupiter Inlet | Battle of Alhandic | Treaty of Addis Ababa | Second Battle of Agordat | Battle of Aspromonte | Newark, New Jersey | Battle of Peleliu | The Memory of Our People | 1st Virginia State Regiment | 7th Virginia Regiment | The Eighth (United States) | Be Our Guest | Staten Island Technical High School | Hatton Castle, Angus | 12th Virginia Regiment",Battle of Manila (1945) | Battle of Manila (1574) | Seven Days Battles | Seven Days Union order of battle | Battle of Alhandic | Seven Days Confederate order of battle | Battle of Peleliu | Battle of Calabria | Geography of the Philippines | Battle of Guam (1944) | Battle of Yao (Japan) | Military history of Mexico | VMF-236 | South West Pacific theatre of World War II | Battle of Adwa | Battle of Port Republic | Battle of Great Bridge | Battle of the Burbia River | Battle of the Ch'ongch'on River | Second Battle of Agordat | Battle of Glendale (Skye) | Battle of Tippecanoe | Battle of Aspromonte | Battle of Jupiter Inlet | Battle of Romanovka | Battle of Blue Licks | Battle of Gaines's Mill | Tippecanoe order of battle | VMF-222 | Battle of Klushino | Bukhara operation (1920) | Battle of Cross Keys | South West Pacific Area (command) | Battle of Norfolk | Ilocos Region | 6th Connecticut Regiment | Battle of Belleau Wood | Treaty of Taipei | Tonkin Gulf Yacht Club | The Eighth (United States) | Joseph L. Follett | VMF-215 | Asiatic-Pacific Theater | Battle of Malvern Hill | Battle of Fallen Timbers | Siege of Bharatpur (1805) | As the Music Plays | Edwin A. Doss | Samo | Giuseppe Arimondi
5a79c1335542994bb9457066,pooled,comparison,hard,Eric Ambler and Carol Shields are both best Known for what profession?,Carol Shields | Eric Ambler,full_evidence_recall,5,0,1,dense_only,The Mask of Dimitrios | Kevin Shields | The Card (1952 film) | W. F. Morris | Carol J. Adams | Eric Ambler | Kalanta Xristougenon | The Cruel Sea (1953 film) | The New Lot | Carol Shields | Pasek and Paul | Nora Ephron | About a Boy (film) | Pavel Urysohn | Libocedrus | Dave Meros | David and Sandy Reynolds-Wasco | Larry Drake | Vanessa Bley | Rough Shoot | The Inventors | Flashing Lights (Kanye West song) | Keith Richards | Letters to Cleo | New York Life Insurance Building (Montreal) | Web Weirdos | Patty and Selma | Junior school | David Coderre | United Negro College Fund | Ethiopia–Japan relations | List of liberal arts colleges | Christianity Today | A Christmas Carol | Viola Concerto (Walton) | Tweedledum and Tweedledee | Julien Nitzberg | Academy Award for Best Film Editing | Jens Ritter Instruments | Cultural Property (Japan) | United States naval gunfire support debate | Treehouse (game) | Cadet branch | Robert Belushi | 1996 FA Charity Shield | City of Stars | Carol Martin | Chris Marker | Spencer Averick | Welcome to the New Administration,Eric Ambler | Jimmy Bartel | Søren Solkær | Brian Cook (football administrator) | Carol Shields | Gerry Marsden | James Packer | Hunter Davies | Sean Healey | Lee Hazlewood | Carol Martin | Hall &amp; Oates | E. J. Carroll | The Drop-In (podcast) | W. Morgan Petty | Phil Mitchell | Alistair Grant | William Connolley | Jonathan Wolfson | Bruce Spizer | Maurice Ward | W. E. Johns | George Abbott | Peter Torry | Robin Bailie | Carey Olsen | Shaunna O'Grady | Lady Antebellum | Walter Sorrells | Caroline Spencer | Donald Duffy | W. F. Morris | Michael C. Hall | Spencer Averick | Claudio Fernández-Aráoz | Raimund Harmstorf | Larnelle Harris | Elisabeth Moss | Barton Lynch | Daryl Hall | Nerdist Industries | James Carroll (actor) | Charles Nungesser | David Kohan | Isaak Hassler | Meet Corliss Archer (TV series) | Kevin Sheehan | Sue Grafton | Francesco Scarlatti | Fred Basset
5a7a455c5542994f819ef1a7,pooled,comparison,hard,"Who died first, George Archainbaud or Ralph Murphy?",George Archainbaud | Ralph Murphy,full_evidence_recall,5,0,1,dense_only,"George Archainbaud | The Big Brain | Flying with Music | Thrill of a Lifetime (film) | Hoppy Serves a Writ | 1951 Birthday Honours | A Miser Brothers' Christmas | George D. Buffett | Arthur Roberts (editor) | Reagan Democrat | Ralph Ince | Andlang | House of Capet | Ralph Hefferline | Richard Honaker | Fukomys vandewoestijneae | Ralph Giannini | Man Against the Mob | George H. W. Bush | Elliott Abrams | Lawrence Eagleburger | Ronald Reagan judicial appointment controversies | John Ince (actor) | Rough Shoot | Sir Matt Busby Sports Complex | Rolling Stone | Despoina | Augustine of Canterbury | Alamein Memorial | Trading Mom | Dewey Beard | Ralph Murphy | Earl of Dunbar | Oppenheimer Award | 20th National Hockey League All-Star Game | Three Men on a Horse | Ralph Garman | Charles de Lorme | Freetown Memorial | Skyscraper National Park | Middle Atlantic PGA Championship | Billy Boy | Marisa Letícia Lula da Silva | Alias French Gertie | Harris G. Mirkin | Tower Hill Memorial | Giuseppe Arimondi | Latresne | Carroll County, New Hampshire | Armand Castelmary","George Archainbaud | George W. Macfarlane | John Ingram McMorran | Ralph Murphy | George V | Henry Hall (American revolution) | Fred H. Hale Sr. | Walt Zeboski | Ronald Reagan | Henry P. Haney | George Cayley | Ralph Ince | Tostig Godwinson | Friedrich Wilhelm von Steuben | George Reynolds (Mormon) | Baron Berkeley of Stratton | Alfred Gell | Ernest Foot | E. J. Carroll | Arras Flying Services Memorial | William Allen White | Roger O. Egeberg | Les Irwin | George Abbott | Albert Ball | Death of Abdul Wali | Samuel Poe | Georges Madon | George II, Earl of March | James Howard Williams | Charles Hastings Judd | Richard Nixon | George I, Earl of March | Mark Castillo | Henri Bergson | Dewey Beard | Livesey Hall War Memorial | Owsley Stanley | Joe Gilmore | Edgar Kaiser Jr. | Michael Atkinson | W. E. Johns | Robert Smith (Illinois politician) | Togodumnus | John Hartmann | Giuseppe Arimondi | Speeches and debates of Ronald Reagan | Peter Hall (director) | Brian C. Bialiy | George H. W. Bush"
5a7b76735542997c3ec9719f,pooled,comparison,hard,"which is traditionally drunk before retiring to bed, Hot toddy or Kir?",Hot toddy | Kir (cocktail),full_evidence_recall,5,0,1,dense_only,"Hot toddy | Submarino (beverage) | Wassail | Hot toddy (disambiguation) | Vino cotto | Nadar climber | Rat rod | Bukkehorn | Manson-Guise Engine | Tow-in surfing | Blueberry Tea | Hot Rod (magazine) | Surfer hair | Asante Traditional Buildings | Advice column | National Hot Rod Reunion | Zurracapote | Hot Rod Lincoln | Fender Hot Rod DeVille | Omarion | Alan Cransberg | Reagan Democrat | Indriati Iskak | List of multi-sport athletes | Still Restless | Working fluid | Eski Imaret Mosque | Middle name | Mohammad Anwar Mohammad Nor | Hot air engine | Index of alcohol-related articles | Steers &amp; Stripes | Volvo T6 | Gas-generator cycle | Diplomatic mission | Berghuis v. Thompkins | To Know Him Is to Love Him | Likhoradka | California Hot Rod Reunion | Bradley, North Yorkshire | The Naked Brothers Band: Music from the Movie | Fender Hot Rod Deluxe | Bradley Gaskin | Real estate technology | Daboll trumpet | Kidandali | Ephigenia of Ethiopia | Attorney misconduct | Marsilea minuta | Wapusk National Park","Hot toddy (disambiguation) | Hot toddy | Kir (cocktail) | Flaming beverage | Index of alcohol-related articles | Joe Gilmore | Wassail | Phillips Distilling Company | Toddle House | For One Night Only (Irish TV series) | A&amp;W Restaurants | Blueberry Tea | Jounen Kwéyòl | Oranjegekte | Light cavalerie vodka | Soft drink | Hamish and Andy's Gap Year | Zurracapote | Wet Hot American Summer (series) | Aaron Faulls | Gin pennant | List of soft drinks by country | Kerosene lamp | Sága and Sökkvabekkr | Robert Belushi | Farr House | Good Morning, Miami | One Night Stand (video game) | Ratafia | Queen's Day (disambiguation) | Sean Connor | Kyokusui-no-en | Fire! (manga) | Submarino (beverage) | Awake (film) | Banshee | Part-time job terrorism | Rave music | Beer in Hungary | Kidandali | Disco Bill | Koningsdag | Young adult fiction | Gibson (cocktail) | Enda Kenny | Lisburn Distillery F.C. | Workers' Party of Ireland | James Reilly (Irish politician) | Maxine's Tap Room | Mick (DJ)"
5a7b8749554299294a54a9db,pooled,comparison,hard,"Which author has won more Pulitzer Prizes, Thomas Friedman or Henri Bergson?",Henri Bergson | Thomas Friedman,full_evidence_recall,5,0,1,dense_only,Thomas Friedman | 2011 Pulitzer Prize | Samuel Eliot Morison | Three Tall Women | Carol Shields | Jeff Friedman | Edward Albee | Jean Baptiste Androuet du Cerceau | Penelope Lively | Little Big Man (novel) | Introduction to Metaphysics (Bergson) | 12 basic principles of animation | Real estate technology | Richard Marsh (author) | Revenge tragedy | Stark Electric Jesus | La fanciulla del West | James P. Comer | Time and Free Will | Moina Mathers | Australian property law | Nagesh Bhonsle | Élan vital | Sue Grafton | Robert Glasper | 1995 Benson and Hedges Open | C. V. Balakrishnan | Thomas Gordon (writer) | Bridge to Terabithia (novel) | 2002 FIFA World Cup | Kendrick Frazier | Nebula Award for Best Novel | List of multi-sport athletes | Duration (philosophy) | Diplomatic mission | 2000 PGA Championship | Dim Gray Bar Press | Adriana Trigiani | Andre Norton Award | Thomas H. Gale House | Roberto De Vicenzo | Satyricon | Kansas City Scout | Audra McDonald | Elisabeth Moss | Paris Awakens | Christopher Greenbury | Xin Zhui | Visa policy of Hong Kong | Blue,Thomas Friedman | 2011 Pulitzer Prize | Henri Bergson | Andre Norton Award | Samuel Eliot Morison | Nebula Award for Best Novel | Langston Hughes Medal | Moina Mathers | Winfred Blevins | Nancy K. Pearson | Carol Shields | The Great Gilly Hopkins | Henry Roth | Frank L. Schmidt | Japan Record Award for Best New Artist | Wendell Berry | Maureen Dragone | Alfred Balk | C. Hugh Holman | David S. Touretzky | Introduction to Metaphysics (Bergson) | Jessica Todd Harper | Jeff Friedman | Élan vital | Hunter Davies | Ian McEwan | José Echegaray | Oppenheimer Award | Reynolds v. Pegler | The Best of Roald Dahl | Dzvinia Orlowsky | Three Tall Women | Stanley Coren | Clinton Walker | Rolling Stone | H. Bedford-Jones | Roald Dahl | The Roald Dahl Treasury | Fazle Hasan Abed | Mississippi Institute of Arts and Letters | Judith Ortiz Cofer | Sally Gibson | David C. Funder | Terry Richardson | The Warren Buffett Way | Time and Free Will | Sue Grafton | Laura Linney | Edgar Kaiser Sr. | Alan Jackson albums discography
5a7be2595542997c3ec972ac,pooled,comparison,hard,"Who was born earlier, Emma Bull or Virginia Woolf?",Emma Bull | Virginia Woolf,full_evidence_recall,5,0,1,dense_only,Edward F. Albee Foundation | Northern Virginia Campaign | Me! I'm Afraid of Virginia Woolf | Edward Albee | Emma Bull | Bull Hill | Virginia Woolf | Virginia E. Johnson | Dewey Beard | Emma Carney | The Mark on the Wall | Audition (The Fools Who Dream) | Bishop Sullivan Catholic High School | One Raffles Place | Virginia Foster Durr | Mamzer | 2015–16 VCU Rams men's basketball team | 7th Virginia Regiment | 1st Virginia Regiment | Longhunter | 9th Virginia Regiment | Queen of Blood | City of Stars | St. Petersburg Catholic High School | Gus Williams (musician) | University of St Andrews | John Logan (pioneer) | 1st Virginia State Regiment | Virginia Commonwealth University | Changmin | J. M. Barrie | List of accolades received by La La Land | Moments of Being | 5th Virginia Regiment | Hans Orifice | Jester | Bronwyn Bishop | Battle of Great Bridge | Ancient Order of Hibernians | J-Shin | Antoine Quinquet | 2008 Fiesta Bowl | 1989 Fiesta Bowl | Jane Marum Roush | Katherine Kath | Benjamin Logan | Humber Forts | Sir Matt Busby Sports Complex | Paul Zorner | Patrick Kennedy (1823–1858),Virginia Woolf | Orlando: A Biography | Emma Bull | Jane Marcus | Jane de Gay | Moments of Being | Edward F. Albee Foundation | June Thomson | Lucy Fry | The Mark on the Wall | Edward Albee | Connie Sawyer | Reed A. Albee | Marta Ribera | Janet Jackson | Me! I'm Afraid of Virginia Woolf | Coco Ho | Diana Quick | Jessica Mulroney | Virginia E. Johnson | Appius and Virginia | Claire Liddell | Leontyne Price | Christian Bale filmography | Caroline Carver (actress) | Sarah Drew | Gytha Thorkelsdóttir | Katherine Waterston | Katherine Kath | Melissa Fay Greene | John Waters | Langston Hughes | Three Tall Women | Eve Unsell | Vanessa Bley | Penelope Lively | Farida Jalal | Anna Simpson | Virginia Foster Durr | Elisabeth Murdoch (businesswoman) | Jessica Rothe | The Duchess and the Jeweller | Florence Nagle | Susie Bright | Belle (Disney) | Laura Linney | Lisa Brennan-Jobs | Sarah Bolger | Bertha Runkle | Stephen Boreham
5a7cbf8c554299452d57b9f4,pooled,comparison,hard,"Which came out first, Dinosaur or McFarland, USA","Dinosaur (film) | McFarland, USA",full_evidence_recall,5,0,1,dense_only,"McFarland, USA | Dinosaur behavior | Andlang | House of Capet | Tara Conner | Silene latifolia | Miss American Beauty 1963 | Xtractaurs | The Smalls | Ayana Walker | Shahu I | Mamzer | Kunming Museum | Rough Shoot | Vetigel | Christmas in the Basque Country | Opry Mills | David Beckham's Soccer USA | Despoina | Logan Lucky | Loan modification in the United States | Universal remote | Snow Queen (2002 film) | The Good Dinosaur | Fireflight | Oryctodromeus | Pilot (Will &amp; Grace) | Science Fantasy (magazine) | Life of a Ghost | Bull Hill | Dinosaur (film) | 20th National Hockey League All-Star Game | Skyscraper National Park | Frenchman Formation | Robinson Ekspeditionen 2008 | High treason | Gervais Raoul Lufbery | 2002–03 Australian region cyclone season | Adam and the Ants | Mark Whitacre | Verdi, the King of Melody | Longhunter | The Doors: Vinyl Box Set | City of Norwood v. Horney | Roland Rat | Glow switch starter | Oku people (Sierra Leone) | Hirabayashi v. United States | Jounen Kwéyòl | Buena Vista, Pennsylvania","McFarland, USA | The Good Dinosaur | Dinosaur (film) | Oryctodromeus | Comanchesaurus | Xtractaurs | Cinizasaurus | Dinosaur behavior | Cryptoraptor | Dakotadon | Sphaerotholus | Fruitadens | Frenchman Formation | Enrico Casarosa | Escalante Petrified Forest State Park | List of Walt Disney Pictures films | Frank McDonald (director) | Adrian Molina | Mr. Church | Tron: Evolution | John MacGregor | The Caledonia Soul Orchestra | Swifty McVay | Lewiston, Dakota County, Minnesota | 1982 Volvo Masters – Doubles | Planet Terror | Teen Titans (season 1) | The Foundation (Zac Brown Band album) | Araripesuchus wegeneri | Motherland (2010 film) | History of England | Michael Finnegan (song) | Raymond Ochoa | Mall of New Hampshire | 1956 NAIA Division I Men's Basketball Tournament | Kingston Morning | Peter McKay (cricketer) | Bill Barretta | Change Has Come | Hanna–McEuen | Amen: The Awakening | Original Sound | The Sword in the Stone (film) | Vance Powell | The Big Brain | Cow Creek (Montana) | American Hardcore (film) | Wilton, Maine | Live at Winterland 1978 (Avengers album) | New Haven Documentary Film Festival"
