method,setting,example_id,question_type,level,question,gold_titles,retrieved_titles,any_evidence_recall@2,any_evidence_recall@5,any_evidence_recall@10,full_evidence_recall@2,full_evidence_recall@5,full_evidence_recall@10,partial_evidence_recall@2,partial_evidence_recall@5,partial_evidence_recall@10,reciprocal_rank_at_10,reciprocal_rank_at_50
bm25,pooled,5ab5057b5542991779162d56,bridge,hard,What type of movie are Wishing Stairs and Voice?,Voice (film) | Wishing Stairs,"Highland Inn | List of ancient spiral stairs | Wishing Stairs | Callington Mill | Exchange Ilford | QBB-95 | Ratafia | Christmas in the Basque Country | Collie | Carol J. Adams | Junior school | The Dragon, the Hero | Wind chime | Blanket bog | Ninnu Kori | Type I Rifle | Voice type | Libocedrus | Light cavalerie vodka | Operation Mojo | Type 4 rifle | Bio-inspired robotics | History of Wales | Estelle Hemsley | Vino cotto | Australian property law | List of fossils with consumulites | Roald Dahl's Willy Wonka (musical) | Twisties | Birchwood Mall | Jalam (film) | Kerosene lamp | Cadet branch | Badla Jatti Da | Tweedledum and Tweedledee | Seminole | The Inventors | Index of alcohol-related articles | List of liberal arts colleges | Pashmina | Fast food restaurant | Mırra | Visa policy of Hong Kong | Silver Bells (film) | Brother from Another Series | Aryanto Yuniawan | United Negro College Fund | A Million Miles in a Thousand Years | Sunil Rawal | Manson-Guise Engine",0,1,1.0,0,0,0.0,0.0,0.5,0.5,0.3333333333333333,0.3333333333333333
bm25,pooled,5a837d9a554299123d8c213e,bridge,hard,"Which cast member of Alice Upside Down also stars in the ABC Family/Freeform drama ""Switched at Birth?""",Alice Upside Down | Lucas Grabeel,Constance Marie | Lucas Grabeel | List of Switched at Birth episodes | Switched at Birth (season 2) | Switched at Birth (season 3) | Switched at Birth (season 4) | Alice Upside Down | Hilarie Burton | Lea Thompson | General Hospital cast members | Alice Lloyd College | Switched at Birth (TV series) | Suikinkutsu | The Coward (1915 film) | Sarah Drew | My Fair Lady (Broadway cast recording) | Dr. Kildare (TV series) | Girl Seeks Father | Better Off Alone | Chloe Dykstra | Tyler Bates | Grease: The New Broadway Cast Recording | Branko Tomović | Man Against the Mob | Lenelle Moïse | Brett C. Leonard | Jack Gelber | Mike Beard (politician) | Lisburn Distillery F.C. | Sport &amp; Leisure Swifts F.C. | Alice David | Andy Milder | Ashley Cheadle | James Alcock | Pamela B. Green | Lydia Litvyak | Nick Cordero | Armie Hammer | Susan Alice Buffett | Brad Alexander | Christian Bale filmography | My Family (series 1) | Joseph Anderer | Travis Richards | Sianoa Smit-McPhee | Summit Air Flight 409 | Hip Hip Pooh-Ray! | Sodium-chloride symporter | Armando Mook | The Fault in Our Stars (film),1,1,1.0,0,0,1.0,0.5,0.5,1.0,0.5,0.5
bm25,pooled,5a81ebee554299676cceb16d,bridge,hard,What kind of movie directed by F. Javier gutierrez did an Italian model and actress star in?,Matilda Lutz | Rings (2017 film),"Rings (2017 film) | Chinatown Nights (1929 film) | Estelle Hemsley | Krishnabhaskar Mangalasserri | Rajanadai | The Dragon, the Hero | Eleonora Pedron | Treehouse (game) | Astrophel and Stella | Rejuvelac | Divorce Italian Style | Badla Jatti Da | Verdi, the King of Melody | The Testimony (1946 film) | Julie Ordon | Black 13 | Matilda Lutz | 4 Devils | Alex Belli | Ninnu Kori | Cineriz | Sunil Rawal | Time to Kill (1989 film) | Bobbi Bacha | RGB color model | First Italo-Ethiopian War | Inteha (2003 film) | Hank Zipzer's Christmas Catastrophe | A Million Miles in a Thousand Years | Sinbad of the Seven Seas | A World Apart (film) | Ankahee (2006 film) | As Cool as I Am (film) | Argand lamp | Maurice Walsh | Gina Pareño | Vala Mal Doran | Elinor Kershaw | Altair (film) | Jalam (film) | Brother from Another Series | Margareth Madè | Nagaram (2010 film) | R-Point | Cop Out (2010 film) | Janine Gutierrez | Johnny Angel | Fugitive in Trieste | Lipstick (1960 film) | Deewana (1992 film)",1,1,1.0,0,0,0.0,0.5,0.5,0.5,1.0,1.0
bm25,pooled,5ab48c325542996a3a969f93,bridge,hard,In which county is the English king Harold Godwinson buried?,Edith Walks | Waltham Abbey Church,"Battle of Stamford Bridge | Godwin, Earl of Wessex | Leofwine Godwinson | Gytha Thorkelsdóttir | Tostig Godwinson | The Last English King | Edith Walks | Edith the Fair | Cultural depictions of Harold Godwinson | List of Kent County Cricket Club captains | The Forbury Hotel | King Arthur: Legend of the Sword | Forbury Gardens | St James's Church, Reading | Oldham County, Kentucky | Wayne Parnell | Casey County, Kentucky | Scottsburg Courthouse Square Historic District | Case Gym | Fat Cat Brewery | Sullivan County, New Hampshire | Scott County Transit | Maiwand Lion | Carroll County, New Hampshire | Ramsay Street | Hampden County, Massachusetts | Curzon Ashton F.C. | Keith County, Nebraska | Seminole County, Oklahoma | Old Allamakee County Courthouse (Lansing, Iowa) | Haddington, East Lothian | Brown County, Kansas | Sport &amp; Leisure Swifts F.C. | Cerro Gordo County Courthouse (Iowa) | Woodsville, New Hampshire | Battle of Clitheroe | Marion Greene | Amherst, Massachusetts | Canford Cliffs | Samo's Empire | Chahar Right Rear Banner | Mike Beard (politician) | Tyler Consolidated High School | Raleigh Executive Jetport | By the Beautiful Sea (song) | Salford City F.C. | United Kingdom local elections, 2013 | Gardnerville Branch Jail | Orange County Fair Speedway | Koningsdag",0,0,1.0,0,0,0.0,0.0,0.0,0.5,0.14285714285714285,0.14285714285714285
bm25,pooled,5a8488f45542992a431d1a47,bridge,hard,"Who wrote The Devils, and was an eninent English theater, opera and film director?",Peter Hall (director) | The Devils (play),Brett C. Leonard | Bum Phillips (opera) | Lord Byron (opera) | Harsh Times | Alexis Soriano | Peter Hall (director) | Franco Corelli | Sianoa Smit-McPhee | Myrna Sharlow | We Laughed | The Sword in the Stone (film) | Rodney Slatford | Ron Bottcher | Pasek and Paul | Doctor Strange (2016 film) | Lionheart (1987 film) | Savoia-Marchetti SM.79 | Pierre Bossier Mall | Jacopo Puccini | Tosca (1956 film) | Alien (film) | Cesira Ferrani | Impresario | San Fernando Valley (film) | Battle Beyond the Stars | Evermore (Beauty and the Beast song) | Don't Fence Me In (film) | David Alden | Phillip Boykin | Nat and Alex Wolff | Second Best (film) | About a Boy (soundtrack) | Neethikku Thandanai | The Lightkeepers | Phil Mitchell | Ade Edmondson | Toys in the Attic (2009 film) | Here (1954 song) | La fanciulla del West | Armand Castelmary | Larry Wilson (screenwriter) | J. M. Barrie | List of Kent County Cricket Club captains | Planet Terror | The Three Lives of Thomasina | Sneha (actress) | John Black (Days of Our Lives) | Beauty and the Beast (1991 film) | Sumie Tanaka | Robert Nagy (tenor),0,0,1.0,0,0,0.0,0.0,0.0,0.5,0.16666666666666666,0.16666666666666666
bm25,pooled,5abe689a55429976d4830b16,comparison,hard,Which Grand Slam singles tournament have Francesca Schiavone and Olga Morozova both been finalists in?,Francesca Schiavone | Olga Morozova,"2011 French Open – Women's Singles | Francesca Schiavone | 1973 Queen's Club Championships | Flavia Pennetta | 2017 Australian Open – Men's singles final | Sandra Reynolds | Williams sisters | 1968 US Open (tennis) | Olga Morozova | Li Na | Roberta Vinci | 2012 US Open – Men's singles final | Mahesh Bhupathi | Petra Kvitová career statistics | Jamie Murray career statistics | Valentina Tereshkova | Current Mood | 1995 Benson and Hedges Open | Goštautai | 2017 US Open (tennis) | 2016 COTIF Tournament | Jorge Lozano | Japan 2022 FIFA World Cup bid | 1929–30 British Home Championship | Princess Olga of Hanover | Pasek and Paul | Greatest Hits (Dan Fogelberg album) | Middle Atlantic PGA Championship | Protests against Donald Trump | Infinity Cat Recordings | A Lot About Livin' (And a Little 'bout Love) | John England &amp; the Western Swingers | Jounen Kwéyòl | Scotch Collie | Human rights in Niger | Formula One drivers from Mexico | Cayman Islands Open 2011 | Magnolia Bowl | Goo Goo Dolls | Indonesia 2022 FIFA World Cup bid | Slade | Mark Masons' Hall, London | Ryan Hunter-Reay | All That You Are (Goo Goo Dolls song) | 2007 Memorial Cup | 2015 Toyota Grand Prix of Long Beach | List of oldest synagogues | Seasoned Veteran | Charles Charamba | Hometown News",1,1,1.0,0,0,1.0,0.5,0.5,1.0,0.5,0.5
bm25,pooled,5a7a014a5542996c55b2dccf,bridge,hard,"""Kapitän zur See"" Ernst Lindemann was the commander of which one of two battleships built for Nazi Germany's ""Kriegsmarine""?",Ernst Heinrich Lindemann | German battleship Bismarck,"Ernst Heinrich Lindemann | Ernst Lindemann | Hansjürgen Reinicke | 21st U-boat Flotilla | Hans Jenisch | German auxiliary cruiser Widder | Ernst Kals | German battleship Bismarck | German destroyer Z43 | Lohagarh Fort | Rogers Locomotive and Machine Works | Wolf Junge | Clear Creek Meeting House | Commander-in-Chief, India | Shinn Covered Bridge | Abteilungsleiter (NSDAP) | Chimaji Appa | Training centre for release of the Atma-energy | Djamaâ el Kebir | Edwin A. Doss | Fernando Tapias Stahelin | Rivington Hall | Claude Auchinleck | MS Excelsior Neptune | 3rd Virginia Regiment | Eisenhower Bridge (Milton, Iowa) | Montezuma Castle National Monument | Wooster and Davis | Hormizd VI | Hannibal Brooks | Battle of Clitheroe | List of battleships of Italy | Berlin Diary | Ford flathead V8 engine | Anggun discography | SS General von Steuben | Stank Hall | Kurama Tatsuya | 2010 Kiev Victory Day Parade | Asiatic-Pacific Theater | Robert Plampin | Collins Ferry Historic District | Auchterhouse Castle | Cerro Gordo County Courthouse (Iowa) | Parkridge, Saskatoon | Archdeaconry of St Andrews | Centro de Congresos Queretaro | Kaiser Ventures | Sutliff Bridge | Highland Inn",1,1,1.0,0,0,1.0,0.5,0.5,1.0,1.0,1.0
bm25,pooled,5a895d305542993b751ca931,bridge,hard,"Which football team does Lewis Young's older brother, Ashley Young, play for?",Ashley Young | Lewis Young,Rick Clausen | Lewis Young | Falkland Islands official football team | William T. Van de Graaff | Georgia Tech Yellow Jackets football | Older Sister | Michael James Lewis | 1896 Tennessee Volunteers football team | 2009 Texas Tech Red Raiders football team | Arizona State Sun Devils football | Scott Young (American football) | Bob Young (American football) | Humber Warhawks | The Rivalry (Lehigh–Lafayette) | 1986 Texas Tech Red Raiders football team | 2015 Colorado Buffaloes football team | 2014 Colorado Buffaloes football team | Yasuhito Endō | List of Tennessee Titans seasons | 2014 Texas Tech Red Raiders football team | Catan: Seafarers | List of Wigan Borough F.C. players | ŠNK Radgona | 2015 Texas Tech Red Raiders football team | Memphis Hustle | Annie Easley | Adrian Peterson | 1899 Tennessee Volunteers football team | Lewis lamp | 2012 Texas Tech Red Raiders football team | Togo women's national football team | Daniel Talia | Sports in the Las Vegas metropolitan area | Oregon Ducks football | 2012 Louisville Cardinals football team | 2006 Miami Hurricanes football team | Bobby Humphrey | Lewiston Maineiacs | Cayman Islands national rugby sevens team | Larry Coker | Lewis Young (Australian footballer) | Battle for the Bell | Shreveport Steamer | Original Outlet Mall | 2009 Virginia Cavaliers football team | 1951 Arizona State Sun Devils football team | Marcus Bontempelli | 1954 Arizona State Sun Devils football team | Donegal Celtic F.C. | 1956 Arizona State Sun Devils football team,1,1,1.0,0,0,0.0,0.5,0.5,0.5,0.5,0.5
bm25,pooled,5a85c3a15542992a431d1b97,bridge,hard,Snowdrop is a proprietary game engine first revealed with an online-only action role-playing video game developed by who?,Snowdrop (game engine) | Tom Clancy's The Division,"Snowdrop (game engine) | Charlie Murder | Rockstar Advanced Game Engine | Tom Clancy's The Division | Project I.G.I.: I'm Going In | Id Tech 5 | Call of Duty 4: Modern Warfare | Amen: The Awakening | Prince of Persia: The Sands of Time | Zero (game engine) | Dance Dance Revolution Mario Mix | Tunnels &amp; Trolls | Tron Evolution: Battle Grids | Star Ship | Tunnels &amp; Trolls: Crusaders of Khazan | ParaEngine | Lego Knights' Kingdom | Lego Star Wars: The Video Game | Starfaring | Arena of Khazan | Portal (video game) | Half-Life 2: Lost Coast | Outlast | Mercenaries, Spies and Private Eyes | Final Fantasy VII: Advent Children | Team Fortress 2 | Shrek Forever After (video game) | Fez (video game) | Lara Croft | The Lost Vikings | Lara Croft and the Temple of Osiris | Aperture Tag: The Paint Gun Testing Initiative | Star Trek (2013 video game) | Tomb Raider III | Portal 2 | Surround (video game) | Tom Clancy's Splinter Cell: Pandora Tomorrow | Tron: Evolution | Catan Dice Game | Sam Fisher (Splinter Cell) | Tomb Raider (2013 video game) | Kingsglaive: Final Fantasy XV | Dancing Stage Fusion | One Night Stand (video game) | Elasund | Atari XEGS | Dead or Alive 5 Plus | Lara Croft Go | The Young Ones (video game) | Dance Factory (video game)",1,1,1.0,0,1,1.0,0.5,1.0,1.0,1.0,1.0
bm25,pooled,5ae32b6755429928c4239644,bridge,hard,Wendy Ayche was featured in 2016 in an annual production created by Youtube and what other organization?,Wengie | YouTube Rewind,"Wengie | YouTube Rewind | Return to Eden | Jeep Liberty (KK) | Oppenheimer Award | Milton (cartoon) | Chloe Dykstra | Tubular Bells for Two | Jonathan Meath | Rana Hydroelectric Power Station | Sima Hydroelectric Power Station | Index Magazine | California Hot Rod Reunion | Automotive industry in Brazil | Scarface (soundtrack) | Nick Cordero | Jeep Liberty | 1956 NAIA Division I Men's Basketball Tournament | Kingsglaive: Final Fantasy XV | Svartisen Hydroelectric Power Station | Game (2016 film) | Life of a Ghost | 9 to 5 (musical) | Night School: the Web Series | BauMax | Jeep Liberty (KJ) | Barnyard Dawg | Swedish Dicks | United Negro College Fund | Toyota Pro/Celebrity Race | Ferry Cross the Mersey | Brico Dépôt | Edmund Sharpe | The Kids of Catan | Damon Dark | BraveStarr | Suicide (1977 album) | James Reilly (Irish politician) | History of Wales | Jonathan Michael Ansell | List of accolades received by La La Land | 2016 Toyota Grand Prix of Long Beach | 1929–30 British Home Championship | Muthuchippi Poloru | United States Senate election in Illinois, 1978 | Dirás que estoy loco | Ninnu Kori | Beautiful Young Minds | 1943 NAIA Division I Men's Basketball Tournament | Sianoa Smit-McPhee",1,1,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0
bm25,pooled,5a8d02cc554299441c6b9fb6,bridge,hard,"John MacGregor, Baron MacGregor of Pulham Market was educated at the University of St Andrews and another university established by what monach?","John MacGregor, Baron MacGregor of Pulham Market | King's College London","John MacGregor, Baron MacGregor of Pulham Market | University of St Andrews | University of St Andrews Boat Club | Prior of St Andrews | Pulham Market | Archdeaconry of St Andrews | Edmund Sharpe | Aleksandar Bošković | St Andrews Links | King's College London | University of Leeds | Viscount Wimborne | John MacGregor (VC) | Baron Berkeley of Stratton | Scott Christian College | John MacGregor | Social Anthropology (journal) | Maharaja Surajmal Brij University, Bharatpur | Claudio Pellegrini | Ian Harland | Joshua D. Zimmerman | Wolfson College, Cambridge | Mike Dunbar | David S. Touretzky | UC Berkeley College of Natural Resources | Vermont Catamounts men's basketball | Everette James | Aldo Pontremoli | CUPS (CMU) | Ethiopian Legal Information Website | Venkatesan Guruswami | Fred Hageman | Moments of Being | Ontario Veterinary College | From Unknown Worlds | Who Goes There? (collection) | Network Analysis and Ethnographic Problems | Travis Richards | Kent County Cricket Club in 2011 | Texas Tech University | Columbia University | British University Hurling Championship | Jeff Horner | Adam Collis | Duchy of Thuringia | Frank Martin (basketball) | William Pery, 3rd Earl of Limerick | Fukomys vandewoestijneae | C. Hugh Holman | Earl Belmore",1,1,1.0,0,0,1.0,0.5,0.5,1.0,1.0,1.0
bm25,pooled,5a78daf855429970f5fffdae,comparison,hard,"Which game was released first, Icehouse pieces or Kill Doctor Lucky?",Icehouse pieces | Kill Doctor Lucky,"Icehouse pieces | Kill Doctor Lucky | Treehouse (game) | No Promises (Icehouse song) | 20th National Hockey League All-Star Game | Tomb Raider III | Kill Kill (song) | Dead or Alive 5 Plus | Surround (video game) | Love in Motion (song) | Skyscraper National Park | Charles de Lorme | List of Marvel Comics characters: N | The Lost Vikings | Boxes (Icehouse album) | Hellogoodbye | Tron: Evolution | Claudia Durst Johnson | Shrek Forever After (video game) | Donald Duffy | Portal 2 | Lego Star Wars: The Video Game | This Is Me (Randy Travis album) | Andlang | Team Fortress 2 | The Doors: Vinyl Box Set | One Night Stand (video game) | Amen: The Awakening | Kill the Lights (Luke Bryan album) | Id Tech 5 | Dr. Kildare (TV series) | Draining and development of the Everglades | Portal (video game) | Vetigel | Call of Duty 4: Modern Warfare | Zero (game engine) | Project I.G.I.: I'm Going In | You Can't Kill Stephen King | House of Capet | Lego Knights' Kingdom | Dancing Stage Fusion | Despoina | 57th National Hockey League All-Star Game | Rough Shoot | Charlie Murder | Jean-Baptiste Senaillé | Time to Kill (1989 film) | Star Trek (2013 video game) | Pestsäule, Vienna | 1983 Oregon State vs. Oregon football game",1,1,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0
bm25,pooled,5adc094a55429947ff1738c0,bridge,hard,American Blues included the drummer from which American rock band?,American Blues | Frank Beard (musician),"Slash's Blues Ball | The Muggs | Mabel Greer's Toyshop | Frank Beard (musician) | Live at Carnegie Hall (Stevie Ray Vaughan album) | Five Horse Johnson | Chris Robinson Brotherhood | Double Trouble (band) | Mark Castillo | List of Canned Heat members | American Blues | Matt Cameron | Jungle (X Ambassadors and Jamie N Commons song) | Steven Adler | Shut Up, Make Love | Screaming Trees | X Ambassadors | Nickelback | Local H | Supagroup | Truly | INXS | All That You Are (Goo Goo Dolls song) | Gruntruck | Steve Miller Band | Goo Goo Dolls (album) | Goo Goo Dolls | Fender Hot Rod Deluxe | Timothy &quot;Yogi&quot; Watts | Fender Hot Rod DeVille | Gilbert Town Historic District | Maroon 5 | Winnebago Deal | Fall Out Boy | Kevin Shields | Lostprophets | Kent Stax | Atsushi Sakurai | Zab Judah | Osc-Dis | Cool from the Wire | America's Suitehearts | Led Zeppelin Boxed Set 2 | Red Rock River (Montana) | Love in Motion (song) | The Grassroot Deviation | Raimund Marasigan | PepsiCo | Suffrajett | Headfirst Slide into Cooperstown on a Bad Bet",0,1,1.0,0,0,0.0,0.0,0.5,0.5,0.25,0.25
bm25,pooled,5ae77c245542997b22f6a795,bridge,hard,"The Indian actor and philanthropist, who starred in ""Mera Damad,"" entered the film industry in what year?",Farooq Sheikh | Mera Damad,Doddanna | Krishnabhaskar Mangalasserri | Duniya Vijay | Tulu cinema | Sneha (actress) | Ottavio Alessi | Komal | Steve Arbuckle | Treat Williams | Gary Anthony Williams | Christian Bale filmography | Sunil Rawal | Indriati Iskak | Maharshi Raghava | Manorama (Tamil actress) | Andy Umberger | Alencier Ley Lopez | Charles Eldridge | Rajneesh Duggal | Madhuri Dixit filmography | Ako Mitchell | Fayyaz Hashmi | Bobby Fox | Farhaan Faasil | Billy Ray Cyrus discography | Sianoa Smit-McPhee | Tertiary Student Rugby League World Cup | Leeann Chin | Billy Sullivan (actor) | Harry Bowen (actor) | Ashley Cheadle | Richard Kind | Mera Damad | Ankahee (2006 film) | 1920 (film) | Paresh Mokashi | The Deserter (1912 film) | Garfield Gets Real | War Chhod Na Yaar | Robert Earl Jones | List of Death in Paradise episodes | John Pappas | Pat Hingle | Nagesh Bhonsle | Game (2016 film) | Tecumseh | Burt Gummer | Neethikku Thandanai | Milton (cartoon) | History of Wales,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304
bm25,pooled,5a88f9555542995153361214,bridge,hard,The Jeep Cherokee was originally sold as a variant of a Jeep model produced during what years?,Jeep Cherokee | Jeep Wagoneer (SJ),"Jeep Cherokee | Jeep Liberty | Jeep Liberty (KJ) | Jeep Liberty (KK) | Jeep Cherokee (KL) | Jeep Cherokee (XJ) | Jeep Cherokee (SJ) | Jeep Grand Cherokee (WK2) | Jeep Wagoneer (SJ) | Richard A. Teague | New York Society of Model Engineers | Ford flathead V8 engine | MV Empire Windrush | Lewis lamp | Savage's Station, Virginia | Uno-X | Fender Hot Rod Deluxe | John Ridge | Soviet cruiser Kirov | Color space | Château Élysée | Staten Island Register | Savoia-Marchetti SM.79 | Bart the Fink | Viaport Rotterdam | Birgu Clock Tower | Crescent Communities | Disco polo | Mono Masters | Winnie the Pooh and the Blustery Day | Paddy O'Toole | VMF-236 | Billy Boy | Sold (TV series) | FedMart | Every End of the Day | Am Rong | Ben Roberts-Smith | Brother from Another Series | Spalding War Memorial | Something for the Rest of Us | VMF-511 | Jacques I Androuet du Cerceau | Man from 1997 | Salvatore Testa | The White House Doctor | Seminole | Sousaphone | Silver Bells (film) | Corieltauvi",1,1,1.0,0,0,1.0,0.5,0.5,1.0,1.0,1.0
bm25,pooled,5a874ce15542996432c57256,bridge,hard,Where was the person born who was recognized by MIAL and is an American soprano?,Leontyne Price | Mississippi Institute of Arts and Letters,Janna Allen | Krajmir | Robin Cole | Fred H. Hale Sr. | Les Irwin | Nabi Tajima | Mamzer | Edwin L. Mechem | Apprentice Adept | Chak 86/6.R Sahiwal | Ancient Order of Hibernians | Antonio Vivaldi | Warren Buffett | Sneha (actress) | Lord of Islay | Blackstone River and Canal Heritage State Park | Safe Harbor (TV series) | A World Apart (film) | Impresario | Kevin Garnett | National Lampoon 1964 High School Yearbook Parody | A Day with Doodles | Old and in the Way (album) | Yulchon | John Ingram McMorran | Jeris White | Redemption (Stargate SG-1) | Can't Touch It | Osc-Dis | Anthony Avent | Garifuna Settlement Day | Dumb and Dumberer: When Harry Met Lloyd | Three Comrades (novel) | Toys in the Attic (2009 film) | Dirás que estoy loco | Garfield Gets Real | Harsh Times | Baron Dunalley | Mystic River (film) | Lana Del Rey (EP) | Pelé | Cosmos: A Spacetime Odyssey | La La Land (Demi Lovato song) | Jean Baptiste Assenede | Brewster McCloud | Pierre Bossier Mall | Thomas H. Gale House | Evermore (Beauty and the Beast song) | Rolling Stone | Jim Shoulders,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
bm25,pooled,5a7e7ed05542991319bc94c2,comparison,hard,"Which magazine is older, Gallery or Dime Magazine?",Dime Magazine | Gallery (magazine),Gallery (magazine) | The Little Review Gallery | Dime Magazine | Vanguard (magazine) | Dime novel | Pluck and Luck | Linda Duvall | CSICon | Customer magazine | C24 Gallery | Jessica Todd Harper | All Ages: The Boston Hardcore Film | Hänt Bild | Medici Vase | Lifestyle magazine | QBB-95 | The Progressive Populist | The Memory of Our People | Look (UK magazine) | Peter Swales (historian) | Wonder en is gheen Wonder | Tea Moderna (magazine) | Djamaâ el Kebir | Lisa Brennan-Jobs | Roald Dahl Children's Gallery | Hänt Extra | Advice column | Hot Rod (magazine) | Rolling Stone | Eugene Melnyk | Christianity Today | Makedonsko Sonce | Black Clover | State media | Who Goes There? (collection) | Skeptical Inquirer | List of magazines in Malaysia | H. Bedford-Jones | Diplomatic mission | Rat rod | Berghuis v. Thompkins | Weekly Shonen Jump (American magazine) | Cross Manage | Index of alcohol-related articles | Banshee | Sodium-chloride symporter | Cypress | Please Twins! | Lincolnshire Management | Franci Cerar,1,1,1.0,0,1,1.0,0.5,1.0,1.0,1.0,1.0
bm25,pooled,5abf44025542993fe9a41def,comparison,hard,which writer has the highest number of skill  Langston Hughes or  Ian McEwan,Ian McEwan | Langston Hughes,"Langston Hughes Medal | Langston Hughes Society | Langston Hughes Performing Arts Center | Ian McEwan | I, Too (Langston Hughes poem) | Langston Hughes House | Canford Cliffs | Robert Earl Jones | List of Billboard 200 number-one albums of 2002 | Udaka vadya | Langston Hughes | Hannibal Brooks | Pieris (butterfly) | List of tallest buildings in São Paulo | Sweden | Kendrick Frazier | Joseph L. Follett | Black Nativity | Sullivan East High School | Aiken Drum | Tyler Bates | Billy Ray Cyrus discography | Addis Ababa | Mercenaries, Spies and Private Eyes | Ian Stirling (biologist) | Battle of Stones River | Leinster | Sodium-chloride symporter | University of Kansas | Carlo Rovelli | We Bring an Arsenal | Here We Go Round the Mulberry Bush | Penelope Lively | Immigration policy of Donald Trump | National Intelligence Cross | Paulus Hook, Jersey City | Apple Remote | A Wise Old Owl | Mystery Girl (film) | David Ayer | UC Berkeley College of Natural Resources | Delirium (Ellie Goulding album) | Accession Council | Le Conversazioni | Demography of Greater Manchester | James Alcock | The Rest of the Robots | United States presidential election, 1964 | Dancin' (on a Saturday Night) | QBB-95",0,1,1.0,0,0,0.0,0.0,0.5,0.5,0.25,0.25
bm25,pooled,5ab531cc5542990594ba9d23,bridge,hard,How large is the shopping mall where KGOT radio station has its studios ?,Dimond Center | KGOT,"KGOT | SM City Cebu | Pavilion Mall | Kentucky Oaks Mall | Mall of New Hampshire | Tower City station | Bedok Mall | Park City Center | Mall of Georgia | Karcher Mall | The Crossings at Northwest | ABQ Uptown | Dimond Center | Wilton Mall | Pierre Bossier Mall | Opry Mills | Birchwood Mall | Exchange Ilford | Walt Whitman Shops | S.A.C.I. Falabella | KOKO-FM | Raffles Place MRT Station | Viaport Rotterdam | Citadel Mall | Rolling Acres Mall | Eastland Mall (Charlotte, North Carolina) | ViaPort Florida | Hatton, Warwickshire | Ralph Garman | Eastern Hills Mall | Ronn Owens | Fire Radio | Art Laboe | Mike Hogan (sportscaster) | Cobb Galleria Centre | James Carroll (actor) | List of Walt Disney Pictures films | David Gold (talk radio host) | Saratoga Mall | Original Outlet Mall | Block booking | Sima Hydroelectric Power Station | Poughkeepsie Galleria | The Hork-Bajir Chronicles | Tysons Galleria | Rana Hydroelectric Power Station | Savage's Station, Virginia | Bayuquan Railway Station | Svartisen Hydroelectric Power Station | Zachary Throne",1,1,1.0,0,0,0.0,0.5,0.5,0.5,1.0,1.0
bm25,pooled,5a90605d5542995651fb514d,bridge,hard,What are the names of the members of the Detroit-based hip hop duo who has worked with Jason Gilbert?,Bad Meets Evil | Jason Gilbert,"Uptown 3000 | Xtended Play Version 3.13 | Bad Meets Evil | Sunset Blvd. (Yancey Boys album) | Method Man | Clouds (Apollo Brown album) | Thirty Eight (album) | Mirage (Digitalism album) | Bizarre (rapper) | Swifty McVay | ATL (film) | Tweedledum and Tweedledee | PRhyme | Madtown | Hip Hop Since 1978 | Kang and Kodos | Academy Award for Best Film Editing | Platinum Pied Pipers | Carlo Rovelli | History of Wales | Tecumseh | List of liberal arts colleges | In the Realm of the Hackers | Dras War Memorial | Psycho Realm | Rebel Without a Pause | List of Detroit Tigers managers | David S. Touretzky | Seminole Nation of Oklahoma | History of the Washington Senators (1901–60) | Just as I Am (Yolanda Adams album) | Gainsborough Trinity F.C. | Puerto Roc Records | Guanche mummies | Talk radio | Fomorians | List of Atlanta Braves managers | New York Society of Model Engineers | September 16 military parade | Darkthrone | Slade | Booty Luv | United States midterm election | Jay Leiderman | Jeff Strabone | Vanda &amp; Young | Rivermaya | Register Cliff | Seminole | Fraley v. Facebook, Inc.",0,1,1.0,0,0,0.0,0.0,0.5,0.5,0.3333333333333333,0.3333333333333333
bm25,pooled,5ac45b58554299076e296dad,comparison,hard,"Which has the larger population, Shanghai or Hanggin Rear Banner?",Hanggin Rear Banner | Shanghai,"Shuangmiao, Inner Mongolia | Hanggin Rear Banner | Altanochir (1882–1949) | Shanghai Grand Theatre | Drifting (motorsport) | Urad Rear Banner | Wheeling Island | Chahar Right Rear Banner | Riverview, New Brunswick | Ashanti Region | North Kansas City, Missouri | Cortland Condit House | Statistical inference | Handi-Snacks | Rick Potion No. 9 | Yingkou Lanqi Airport | Feist (dog) | Demography of Greater Manchester | Cotter River System | Energy shot | Nesting (voting districts) | Shanghai | Berghuis v. Thompkins | Locks Creek | J. Edward Snyder | Sodium-chloride symporter | Pungdo | California Center for Public Health Advocacy | Cuisine of Karachi | Warehouse store | Horqin Left Rear Banner | 2001 Bangladesh census | Eric A. Sykes | Accession Council | Bjørnøya, Haram | Skimboarding | The Lord of the Rings | Elmo M. Haney | D1NZ | 1962 Utah state route renumbering | Jane Marcus | Diplomatic mission | Queen's Day (disambiguation) | Nebula Award for Best Novel | Murree rebellion of 1857 | BAFTA Rising Star Award | Øresund | Likhoradka | List of NBL Canada All-Stars | Wind chime",1,1,1.0,0,0,0.0,0.5,0.5,0.5,0.5,0.5
