retrieval_run_id,method,setting,example_id,rank,title,score
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7b8749554299294a54a9db,26,Ian McEwan,0.29821348190307617
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7b8749554299294a54a9db,27,José Echegaray,0.29785558581352234
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7b8749554299294a54a9db,28,Oppenheimer Award,0.29340079426765442
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7b8749554299294a54a9db,29,Reynolds v. Pegler,0.29307317733764648
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7b8749554299294a54a9db,30,The Best of Roald Dahl,0.2920491099357605
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7b8749554299294a54a9db,31,Dzvinia Orlowsky,0.29100975394248962
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7b8749554299294a54a9db,32,Three Tall Women,0.29081884026527405
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7b8749554299294a54a9db,33,Stanley Coren,0.29049983620643616
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7b8749554299294a54a9db,34,Clinton Walker,0.28883185982704163
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7b8749554299294a54a9db,35,Rolling Stone,0.28692328929901123
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7b8749554299294a54a9db,36,H. Bedford-Jones,0.27961954474449158
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7b8749554299294a54a9db,37,Roald Dahl,0.27851405739784241
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7b8749554299294a54a9db,38,The Roald Dahl Treasury,0.27797707915306091
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7b8749554299294a54a9db,39,Fazle Hasan Abed,0.27545621991157532
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7b8749554299294a54a9db,40,Mississippi Institute of Arts and Letters,0.27538654208183289
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7b8749554299294a54a9db,41,Judith Ortiz Cofer,0.27094405889511108
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7b8749554299294a54a9db,42,Sally Gibson,0.26964375376701355
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7b8749554299294a54a9db,43,David C. Funder,0.26902076601982117
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7b8749554299294a54a9db,44,Terry Richardson,0.26879307627677917
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7b8749554299294a54a9db,45,The Warren Buffett Way,0.2686116099357605
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7b8749554299294a54a9db,46,Time and Free Will,0.26814955472946167
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7b8749554299294a54a9db,47,Sue Grafton,0.26646396517753601
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7b8749554299294a54a9db,48,Laura Linney,0.26418229937553406
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7b8749554299294a54a9db,49,Edgar Kaiser Sr.,0.26415503025054932
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7b8749554299294a54a9db,50,Alan Jackson albums discography,0.26392829418182373
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,1,Nicki Minaj,0.51579087972640991
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,2,Freedom Watch with Judge Napolitano,0.50353270769119263
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,3,Indriati Iskak,0.43199732899665833
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,4,999 (Malaysian TV series),0.42181882262229919
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,5,Wengie,0.38697788119316101
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,6,Sela Ward,0.3852103054523468
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,7,Shoba Chandrasekhar,0.38277161121368408
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,8,Azie Mira Dungey,0.37350976467132568
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,9,The Voice Kids (Arabic TV series),0.3712647557258606
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,10,Eleonora Pedron,0.36753115057945251
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,11,Dayna Hart,0.36593100428581238
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,12,Raaz Pichhle Janam Ka,0.35869574546813965
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,13,Milan Murray,0.35576599836349487
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,14,Kasia Al Thani,0.35537031292915344
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,15,Erika Moulet,0.35466182231903076
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,16,Evelina Simonaho,0.3526042103767395
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,17,Esma Sultan (daughter of Abdülaziz),0.35244458913803101
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,18,Serri (singer),0.35155287384986877
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,19,Rodel Flordeliz,0.35075339674949646
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,20,Janet Jackson,0.34960651397705078
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,21,Unbreakable Kimmy Schmidt,0.34733656048774719
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,22,List of Unbreakable Kimmy Schmidt episodes,0.34456458687782288
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,23,Siddhartha Jadhav,0.34335669875144958
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,24,Sarah Palin's Alaska,0.34284034371376038
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,25,Yvonne Ridley,0.34007945656776428
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,26,Balaji Kunjar,0.33898243308067322
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,27,Devyani Khobragade,0.33781909942626953
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,28,The Voice of the Philippines,0.33374989032745361
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,29,Diana Zuckerman,0.33235746622085571
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,30,Rising Star (France),0.33140745759010315
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,31,Debashree Roy filmography,0.32777276635169983
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,32,Daniela Castillo,0.3272337019443512
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,33,Charissa Thompson,0.32583054900169373
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,34,Anhoniyon Ka Andhera,0.32417759299278259
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,35,The Voice Teens (Philippine TV series),0.3221457302570343
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,36,Marta Domachowska,0.322125643491745
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,37,Midnight Sun (2006 film),0.32169169187545776
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,38,Alma Pirata,0.32071030139923096
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,39,Gina Pareño,0.31617408990859985
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,40,Jolin Tsai filmography,0.31560662388801575
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,41,Siobhan Finneran,0.31536939740180969
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,42,Rewrapped,0.31513476371765137
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,43,Esma Sultan (daughter of Ahmed III),0.31437733769416809
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,44,Divya S. Menon,0.31367805600166321
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,45,Gretchen Palmer,0.31286981701850891
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,46,Esma Sultan (daughter of Abdul Hamid I),0.3125133216381073
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,47,Manorama (Tamil actress),0.31156235933303833
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,48,Camille Zamora,0.31149792671203613
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,49,Kimberly Young,0.31138420104980469
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bae20554299294a54aa96,50,"Katri, Girl of the Meadows",0.31112805008888245
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,1,Kenton Richardson,0.450980544090271
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,2,Sammy Howarth,0.43155187368392944
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,3,Shaunna O'Grady,0.40184915065765381
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,4,Annie Morton,0.38596454262733459
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,5,Stacey Kent,0.38451555371284485
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,6,Leah Flanagan,0.38046625256538391
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,7,Reed A. Albee,0.37691789865493774
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,8,Pamela B. Davis,0.37032446265220642
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,9,Cressida Bonas,0.36709293723106384
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,10,Shelley Fabares,0.3643328845500946
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,11,Barbara Higbie,0.35581919550895691
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,12,Leontyne Price,0.35549196600914001
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,13,Marissa Perry,0.35341969132423401
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,14,Maggie Dixon Award,0.34990495443344116
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,15,Vashti Cunningham,0.34397691488265991
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,16,Hannah Gale,0.33967211842536926
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,17,Marta Ribera,0.33966735005378723
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,18,Marion Greene,0.33715039491653442
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,19,Gretchen Palmer,0.33586227893829346
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,20,Anna Simpson,0.33514562249183655
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,21,Sarah Drew,0.33459317684173584
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,22,Vanessa Bley,0.3331717848777771
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,23,Lee Terry,0.33291327953338623
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,24,Lady Gaga x Terry Richardson,0.33290618658065796
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,25,John Ingram McMorran,0.33058136701583862
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,26,Camille Zamora,0.32453623414039612
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,27,Gretchen Osgood Warren,0.32365667819976807
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,28,Roslyn Dundas,0.32249465584754944
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,29,Sela Ward,0.3223145604133606
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,30,Laura Linney,0.3180314302444458
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,31,Kathy Sullivan (Australian politician),0.31737786531448364
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,32,Beverly Marshall,0.31624507904052734
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,33,Johanna Bennett,0.3147924542427063
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,34,Molly Childers,0.31443271040916443
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,35,Lady Antebellum,0.31385627388954163
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,36,Hilarie Burton,0.31352981925010681
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,37,Scout Tufankjian,0.31347876787185669
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,38,Erica Packer,0.31330657005310059
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,39,Vanessa White,0.31311768293380737
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,40,Nancy Sinatra,0.30914479494094849
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,41,Roberta Vinci,0.3085206151008606
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,42,David Huntsinger,0.30820369720458984
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,43,Karen Clark Sheard,0.30645641684532166
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,44,Lisa Wilcox,0.30635443329811096
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,45,Katie Landers,0.30568569898605347
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,46,Annie Easley,0.30555644631385803
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,47,John Amos,0.30413734912872314
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,48,Nancy Spungen,0.30321049690246582
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,49,Lee Hazlewood,0.30182251334190369
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7bbb64554299042af8f7cc,50,Jeff Horner,0.30036798119544983
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,1,Virginia Woolf,0.52000534534454346
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,2,Orlando: A Biography,0.42928126454353333
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,3,Emma Bull,0.40167480707168579
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,4,Jane Marcus,0.39769256114959717
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,5,Jane de Gay,0.38554456830024719
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,6,Moments of Being,0.37968876957893372
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,7,Edward F. Albee Foundation,0.37923043966293335
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,8,June Thomson,0.37904930114746094
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,9,Lucy Fry,0.35881710052490234
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,10,The Mark on the Wall,0.35860702395439148
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,11,Edward Albee,0.35228922963142395
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,12,Connie Sawyer,0.34505394101142883
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,13,Reed A. Albee,0.32888782024383545
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,14,Marta Ribera,0.32649698853492737
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,15,Janet Jackson,0.3250548243522644
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,16,Me! I'm Afraid of Virginia Woolf,0.32277163863182068
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,17,Coco Ho,0.32120141386985779
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,18,Diana Quick,0.31932839751243591
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,19,Jessica Mulroney,0.31843400001525879
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,20,Virginia E. Johnson,0.3174196183681488
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,21,Appius and Virginia,0.31442248821258545
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,22,Claire Liddell,0.31428664922714233
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,23,Leontyne Price,0.31214582920074463
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,24,Christian Bale filmography,0.3066251277923584
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,25,Caroline Carver (actress),0.30441150069236755
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,26,Sarah Drew,0.30320844054222107
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,27,Gytha Thorkelsdóttir,0.29948690533638
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,28,Katherine Waterston,0.29897645115852356
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,29,Katherine Kath,0.29707261919975281
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,30,Melissa Fay Greene,0.2967243492603302
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,31,John Waters,0.29502585530281067
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,32,Langston Hughes,0.29308560490608215
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,33,Three Tall Women,0.28954288363456726
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,34,Eve Unsell,0.28952005505561829
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,35,Vanessa Bley,0.28933462500572205
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,36,Penelope Lively,0.2883853018283844
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,37,Farida Jalal,0.28701359033584595
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,38,Anna Simpson,0.28698694705963135
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,39,Virginia Foster Durr,0.28672647476196289
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,40,Elisabeth Murdoch (businesswoman),0.28642582893371582
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,41,Jessica Rothe,0.28080993890762329
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,42,The Duchess and the Jeweller,0.28047823905944824
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,43,Florence Nagle,0.28018516302108765
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,44,Susie Bright,0.27866882085800171
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,45,Belle (Disney),0.27733618021011353
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,46,Laura Linney,0.27490431070327759
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,47,Lisa Brennan-Jobs,0.27426159381866455
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,48,Sarah Bolger,0.27381789684295654
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,49,Bertha Runkle,0.27202746272087097
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be2595542997c3ec972ac,50,Stephen Boreham,0.27017641067504883
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be5bd5542997c3ec972ba,1,Leonberger,0.71904838085174561
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be5bd5542997c3ec972ba,2,Basset Hound,0.60952550172805786
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be5bd5542997c3ec972ba,3,Giant dog breed,0.58963221311569214
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be5bd5542997c3ec972ba,4,Bulldog,0.47548717260360718
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be5bd5542997c3ec972ba,5,Collie,0.4705919623374939
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be5bd5542997c3ec972ba,6,Dog Tales (1958 film),0.44880080223083496
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be5bd5542997c3ec972ba,7,English Setter,0.44441303610801697
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be5bd5542997c3ec972ba,8,Feist (dog),0.4364524781703949
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be5bd5542997c3ec972ba,9,Manchester Terrier,0.4360603392124176
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be5bd5542997c3ec972ba,10,Barnyard Dawg,0.43417704105377197
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be5bd5542997c3ec972ba,11,Teddy Roosevelt Terrier,0.42859619855880737
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be5bd5542997c3ec972ba,12,List of U.S. state dogs,0.42660537362098694
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be5bd5542997c3ec972ba,13,Cão de Gado Transmontano,0.42461100220680237
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be5bd5542997c3ec972ba,14,Russkiy Toy,0.41819131374359131
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be5bd5542997c3ec972ba,15,Fred Basset,0.40313050150871277
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be5bd5542997c3ec972ba,16,Toy Manchester Terrier,0.40300452709197998
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be5bd5542997c3ec972ba,17,Breed standard (dogs),0.4017537534236908
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be5bd5542997c3ec972ba,18,Florence Nagle,0.38740694522857666
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be5bd5542997c3ec972ba,19,Scotch Collie,0.35257238149642944
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be5bd5542997c3ec972ba,20,The Year of the Dog (film),0.3225310742855072
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be5bd5542997c3ec972ba,21,Sinocyclocheilus,0.31641852855682373
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be5bd5542997c3ec972ba,22,Xanthoceras,0.30005231499671936
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be5bd5542997c3ec972ba,23,Santa's Little Helper,0.28771325945854187
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be5bd5542997c3ec972ba,24,Stanley Coren,0.280803382396698
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be5bd5542997c3ec972ba,25,Rove goat,0.27389135956764221
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be5bd5542997c3ec972ba,26,Sinopieris,0.26870778203010559
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be5bd5542997c3ec972ba,27,Gollum (genus),0.26667988300323486
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be5bd5542997c3ec972ba,28,Champ Bailey,0.26351118087768555
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be5bd5542997c3ec972ba,29,Silene suksdorfii,0.26188933849334717
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be5bd5542997c3ec972ba,30,Be'er Sheva fringe-fingered lizard,0.26178187131881714
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be5bd5542997c3ec972ba,31,Solidago speciosa,0.25539553165435791
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be5bd5542997c3ec972ba,32,USS Belleau Wood (LHA-3),0.25149628520011902
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be5bd5542997c3ec972ba,33,Elephant,0.24865575134754181
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be5bd5542997c3ec972ba,34,Harley Jessup,0.24481052160263062
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be5bd5542997c3ec972ba,35,Solidago ouachitensis,0.2444455474615097
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be5bd5542997c3ec972ba,36,Araripesuchus wegeneri,0.23780623078346252
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be5bd5542997c3ec972ba,37,Solidago uliginosa,0.23239316046237946
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be5bd5542997c3ec972ba,38,2011–12 QMJHL season,0.23116396367549896
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be5bd5542997c3ec972ba,39,Pieris canidia,0.23083354532718658
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be5bd5542997c3ec972ba,40,Goldenrod,0.23027108609676361
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be5bd5542997c3ec972ba,41,Mighty Max (toyline),0.22383864223957062
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be5bd5542997c3ec972ba,42,Ruakuri Cave,0.22212196886539459
dense_pooled_n500_d50_20260726_r01,dense,pooled,5a7be5bd5542997c3ec972ba,43,Portstewart F.C.,0.22019541263580322
