retrieval_run_id,method,setting,example_id,rank,title,score
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a80b3a9554299485f5986cc,3,Tysons Corner Center,0.61735069751739502
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a80b3a9554299485f5986cc,4,Poughkeepsie Galleria,0.50136905908584595
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a80b3a9554299485f5986cc,5,Spring Hill station,0.45963427424430847
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a80b3a9554299485f5986cc,6,McLean station,0.40580260753631592
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a80b3a9554299485f5986cc,7,Cobb Galleria Centre,0.34662416577339172
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a80b3a9554299485f5986cc,8,"McLean, Virginia",0.3303849995136261
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a80b3a9554299485f5986cc,9,"West McLean, Virginia",0.24437317252159119
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a80b3a9554299485f5986cc,10,Scott's Run Nature Preserve,0.19351941347122192
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a811152554299260e20a22e,1,Congleton (UK Parliament constituency),0.73263752460479736
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a811152554299260e20a22e,2,Fiona Bruce (politician),0.57916754484176636
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a811152554299260e20a22e,3,Dean of the House (Canada),0.43899741768836975
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a811152554299260e20a22e,4,Prosper Boulanger,0.42791169881820679
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a811152554299260e20a22e,5,"Canadian federal election, 1926",0.42664754390716553
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a811152554299260e20a22e,6,Jean-Marie Boisvert,0.40496012568473816
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a811152554299260e20a22e,7,"Glasgow North East by-election, 2009",0.35513269901275635
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a811152554299260e20a22e,8,Earl of Lanesborough,0.28169062733650208
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a811152554299260e20a22e,9,Earl Belmore,0.25270605087280273
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a811152554299260e20a22e,10,Baron Dunalley,0.22772537171840668
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8133725542995ce29dcbdb,1,Robert Erskine Childers,0.6320573091506958
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8133725542995ce29dcbdb,2,Erskine Barton Childers,0.62709200382232666
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8133725542995ce29dcbdb,3,Henry Roth,0.56416404247283936
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8133725542995ce29dcbdb,4,Robert Caesar Childers,0.51952069997787476
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8133725542995ce29dcbdb,5,Robert Barton,0.48423284292221069
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8133725542995ce29dcbdb,6,Molly Childers,0.43430793285369873
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8133725542995ce29dcbdb,7,Gretchen Osgood Warren,0.32031521201133728
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8133725542995ce29dcbdb,8,R509 road (Ireland),0.31969791650772095
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8133725542995ce29dcbdb,9,Irish Bulletin,0.25735634565353394
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8133725542995ce29dcbdb,10,Asgard (yacht),0.22596544027328491
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a818387554299260e20a291,1,My Eyes (Blake Shelton song),0.6687171459197998
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a818387554299260e20a291,2,Country Music Star No. 1,0.48887145519256592
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a818387554299260e20a291,3,Based on a True Story...,0.46707797050476074
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a818387554299260e20a291,4,Old 8×10,0.3765336275100708
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a818387554299260e20a291,5,Randy Travis,0.36785706877708435
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a818387554299260e20a291,6,This Is Me (Randy Travis album),0.34303706884384155
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a818387554299260e20a291,7,Stranger in the House (song),0.31597727537155151
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a818387554299260e20a291,8,Christy Sutherland,0.27954718470573425
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a818387554299260e20a291,9,Keyed Up,0.26496005058288574
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a818387554299260e20a291,10,Gruhn Guitars,0.18725863099098206
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a81ebee554299676cceb16d,1,Janine Gutierrez,0.46829012036323547
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a81ebee554299676cceb16d,2,Eva Riccobono,0.36825782060623169
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a81ebee554299676cceb16d,3,Matilda Lutz,0.36530923843383789
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a81ebee554299676cceb16d,4,Eleonora Pedron,0.34826499223709106
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a81ebee554299676cceb16d,5,Rings (2017 film),0.33239066600799561
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a81ebee554299676cceb16d,6,Alex Belli,0.29322588443756104
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a81ebee554299676cceb16d,7,Margareth Madè,0.29268211126327515
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a81ebee554299676cceb16d,8,Marta Ribera,0.15759101510047913
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a81ebee554299676cceb16d,9,Basaglia Law,0.048258338123559952
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a81ebee554299676cceb16d,10,Astrophel and Stella,0.047950178384780884
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a81ff62554299676cceb1c4,1,Ithu Engal Neethi,0.61539220809936523
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a81ff62554299676cceb1c4,2,Shoba Chandrasekhar,0.57179713249206543
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a81ff62554299676cceb1c4,3,Neethikku Thandanai,0.39208060503005981
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a81ff62554299676cceb1c4,4,Neethiyin Marupakkam,0.35446175932884216
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a81ff62554299676cceb1c4,5,Sattam Oru Vilayaattu,0.33742433786392212
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a81ff62554299676cceb1c4,6,V. V. Creations,0.31430995464324951
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a81ff62554299676cceb1c4,7,Naalaiya Theerpu,0.28326928615570068
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a81ff62554299676cceb1c4,8,Palaivana Solai (1981 film),0.21488872170448303
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a81ff62554299676cceb1c4,9,Pudhu Yugam,0.21355199813842773
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a81ff62554299676cceb1c4,10,Rajanadai,0.14362835884094238
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a825bb455429940e5e1a874,1,Folie à Deux (album),0.74193072319030762
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a825bb455429940e5e1a874,2,Welcome to the New Administration,0.48059502243995667
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a825bb455429940e5e1a874,3,Believers Never Die Tour Part Deux,0.41152060031890869
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a825bb455429940e5e1a874,4,America's Suitehearts,0.40273088216781616
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a825bb455429940e5e1a874,5,I Don't Care (Fall Out Boy song),0.31123483180999756
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a825bb455429940e5e1a874,6,"What a Catch, Donnie",0.30643007159233093
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a825bb455429940e5e1a874,7,Daughtry (album),0.29352027177810669
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a825bb455429940e5e1a874,8,Headfirst Slide into Cooperstown on a Bad Bet,0.27793776988983154
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a825bb455429940e5e1a874,9,Steve Miller Band,0.24681092798709869
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a825bb455429940e5e1a874,10,Fall Out Boy,0.23793616890907288
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a828c8355429966c78a6a50,1,Henry J. Kaiser,0.75881791114807129
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a828c8355429966c78a6a50,2,Kaiser Shipyards,0.74664437770843506
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a828c8355429966c78a6a50,3,Kaiser Ventures,0.66754353046417236
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a828c8355429966c78a6a50,4,Edgar Kaiser Sr.,0.59774786233901978
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a828c8355429966c78a6a50,5,John Roach &amp; Sons,0.52181839942932129
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a828c8355429966c78a6a50,6,Neafie &amp; Levy,0.4610094428062439
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a828c8355429966c78a6a50,7,New York Shipbuilding Corporation,0.43232613801956177
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a828c8355429966c78a6a50,8,Edgar Kaiser Jr.,0.43036556243896484
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a828c8355429966c78a6a50,9,Eagle Mountain Railroad,0.37546196579933167
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a828c8355429966c78a6a50,10,Nutri Ventures – The Quest for the 7 Kingdoms,0.283530592918396
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8324815542990548d0b184,1,Dead but Rising,0.60215598344802856
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8324815542990548d0b184,2,Dancin' (on a Saturday Night),0.45880293846130371
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8324815542990548d0b184,3,The Danish Way to Rock,0.44796392321586609
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8324815542990548d0b184,4,Home Dead (album),0.43385246396064758
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8324815542990548d0b184,5,Re-Sepp-Ten,0.4232877790927887
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8324815542990548d0b184,6,Volbeat,0.35440331697463989
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8324815542990548d0b184,7,Life of a Ghost,0.34585863351821899
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8324815542990548d0b184,8,Søndagsbarn,0.31136846542358398
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8324815542990548d0b184,9,Claess &amp; Willumsen,0.28765904903411865
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8324815542990548d0b184,10,Better Than Yourself (Criminal Mind Pt 2),0.14810574054718018
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8325b35542990548d0b18f,1,Kathy Sullivan (Australian politician),0.81609159708023071
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8325b35542990548d0b18f,2,Carol Martin,0.52660375833511353
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8325b35542990548d0b18f,3,Roslyn Dundas,0.49188113212585449
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8325b35542990548d0b18f,4,Philip Ruddock,0.45465433597564697
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8325b35542990548d0b18f,5,Bronwyn Bishop,0.4442020058631897
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8325b35542990548d0b18f,6,Bob Debus,0.42498719692230225
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8325b35542990548d0b18f,7,Michael Atkinson,0.40813121199607849
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8325b35542990548d0b18f,8,Peter Blacker,0.39076367020606995
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8325b35542990548d0b18f,9,Mehmet Tillem,0.3794465959072113
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8325b35542990548d0b18f,10,Richard Torbay,0.37071967124938965
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a834ed95542990548d0b1ca,1,Manhattan Life Insurance Building,0.6997186541557312
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a834ed95542990548d0b1ca,2,New York Life Building,0.66979372501373291
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a834ed95542990548d0b1ca,3,Flatiron Building,0.63845038414001465
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a834ed95542990548d0b1ca,4,712 Fifth Avenue,0.63451170921325684
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a834ed95542990548d0b1ca,5,New York Life Insurance Building (Montreal),0.54372471570968628
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a834ed95542990548d0b1ca,6,Manhattan Life Insurance Company,0.50586330890655518
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a834ed95542990548d0b1ca,7,Supreme Life Building,0.44335675239562988
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a834ed95542990548d0b1ca,8,Francis H. Kimball,0.40716508030891418
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a834ed95542990548d0b1ca,9,Whole life insurance,0.23843947052955627
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a834ed95542990548d0b1ca,10,Physicians Mutual,0.15473827719688416
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a835478554299123d8c20ed,1,Roald Dahl,0.69015610218048096
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a835478554299123d8c20ed,2,The Best of Roald Dahl,0.67851805686950684
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a835478554299123d8c20ed,3,Roald Dahl: Collected Stories,0.65046060085296631
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a835478554299123d8c20ed,4,Roald Dahl short stories bibliography,0.64741992950439453
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a835478554299123d8c20ed,5,The Roald Dahl Treasury,0.64345794916152954
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a835478554299123d8c20ed,6,The Collected Short Stories of Roald Dahl,0.59209203720092773
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a835478554299123d8c20ed,7,Mrs. Bixby and the Colonel's Coat,0.40153059363365173
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a835478554299123d8c20ed,8,Roald Dahl Children's Gallery,0.36699032783508301
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a835478554299123d8c20ed,9,Roald Dahl's Willy Wonka (musical),0.35995572805404663
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a835478554299123d8c20ed,10,Roald Dahl Plass,0.2871319055557251
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a835c9f5542992ef85e228a,1,SS General von Steuben,0.57012319564819336
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a835c9f5542992ef85e228a,2,MV Empire Windrush,0.39124536514282227
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a835c9f5542992ef85e228a,3,HMS Vulture (1776),0.38262283802032471
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a835c9f5542992ef85e228a,4,Friedrich Wilhelm von Steuben,0.37030327320098877
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a835c9f5542992ef85e228a,5,USS Zeilin (APA-3),0.36550787091255188
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a835c9f5542992ef85e228a,6,HMS Swan (1767),0.3619377613067627
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a835c9f5542992ef85e228a,7,USS Proton (AG-147),0.33144450187683105
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a835c9f5542992ef85e228a,8,Robert Plampin,0.3202783465385437
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a835c9f5542992ef85e228a,9,United States Army,0.31889733672142029
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a835c9f5542992ef85e228a,10,Tobago (1793 ship),0.15073621273040771
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8361b65542992ef85e22a0,1,Vince Phillips,0.67899954319000244
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8361b65542992ef85e22a0,2,Jeff Malcolm,0.43710407614707947
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8361b65542992ef85e22a0,3,Fatai Onikeke,0.43296393752098083
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8361b65542992ef85e22a0,4,Andrew Murray (Guyanese boxer),0.4235154390335083
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8361b65542992ef85e22a0,5,Bunny Grant,0.41329681873321533
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8361b65542992ef85e22a0,6,Lawrence Austin,0.41131234169006348
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8361b65542992ef85e22a0,7,Julian Holland (boxer),0.39562362432479858
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8361b65542992ef85e22a0,8,Ralph Charles,0.38379797339439392
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8361b65542992ef85e22a0,9,International Boxing Federation,0.35591045022010803
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8361b65542992ef85e22a0,10,Zab Judah,0.3229641318321228
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a837d9a554299123d8c213e,1,Alice Upside Down,0.64490997791290283
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a837d9a554299123d8c213e,2,Switched at Birth (season 4),0.62691694498062134
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a837d9a554299123d8c213e,3,Switched at Birth (TV series),0.60938596725463867
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a837d9a554299123d8c213e,4,Switched at Birth (season 3),0.5993884801864624
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a837d9a554299123d8c213e,5,Switched at Birth (season 2),0.59560585021972656
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a837d9a554299123d8c213e,6,List of Switched at Birth episodes,0.58496463298797607
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a837d9a554299123d8c213e,7,Lea Thompson,0.52143049240112305
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a837d9a554299123d8c213e,8,Constance Marie,0.3592337965965271
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a837d9a554299123d8c213e,9,Lucas Grabeel,0.34485775232315063
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a837d9a554299123d8c213e,10,General Hospital cast members,0.26097401976585388
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a83880e554299123d8c214e,1,Suicide (1977 album),0.69879531860351562
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a83880e554299123d8c214e,2,Ghost Rider (Suicide song),0.49074751138687134
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a83880e554299123d8c214e,3,Levolution (album),0.32408297061920166
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a83880e554299123d8c214e,4,In My Country There Is Problem,0.27240467071533203
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a83880e554299123d8c214e,5,A Boy in a Man's World,0.25987416505813599
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a83880e554299123d8c214e,6,A Week of Garfield,0.20247647166252136
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a83880e554299123d8c214e,7,Deceit (Doctor Who novel),0.19717952609062195
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a83880e554299123d8c214e,8,Impossible Dream,0.19585360586643219
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a83880e554299123d8c214e,9,Kiss (Carly Rae Jepsen album),0.17161101102828979
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a83880e554299123d8c214e,10,Nagaram (2010 film),0.11642659455537796
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a83a532554299334474606f,1,Ian Harland,0.68003368377685547
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a83a532554299334474606f,2,"Peterhouse, Cambridge",0.44625705480575562
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a83a532554299334474606f,3,"Wolfson College, Cambridge",0.34123343229293823
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a83a532554299334474606f,4,UC Berkeley College of Natural Resources,0.3117586076259613
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a83a532554299334474606f,5,Trinity Hall Boat Club,0.30698591470718384
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a83a532554299334474606f,6,College of Charleston,0.30313730239868164
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a83a532554299334474606f,7,Scott Christian College,0.2953999936580658
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a83a532554299334474606f,8,Ismail Yusuf College,0.20800164341926575
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a83a532554299334474606f,9,Doehling–Heselton Memorial Trophy,0.12082534283399582
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a83a532554299334474606f,10,Campbell Field (Colorado),0.08897380530834198
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a83aaeb5542996488c2e483,1,Graduation (album),0.64848023653030396
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a83aaeb5542996488c2e483,2,Late Registration,0.64732086658477783
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a83aaeb5542996488c2e483,3,The College Dropout,0.62346071004867554
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a83aaeb5542996488c2e483,4,Hip Hop Since 1978,0.59270000457763672
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a83aaeb5542996488c2e483,5,Watch the Throne,0.53991180658340454
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a83aaeb5542996488c2e483,6,My Beautiful Dark Twisted Fantasy,0.52095043659210205
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a83aaeb5542996488c2e483,7,Power (Kanye West song),0.51679384708404541
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a83aaeb5542996488c2e483,8,Flashing Lights (Kanye West song),0.43700447678565979
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a83aaeb5542996488c2e483,9,PRhyme,0.41831982135772705
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a83aaeb5542996488c2e483,10,The People (Common song),0.38157561421394348
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8463545542990548d0b2a3,1,Jacques Androuet II du Cerceau,0.64011842012405396
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8463545542990548d0b2a3,2,Jean Androuet du Cerceau,0.60160166025161743
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8463545542990548d0b2a3,3,Paul Androuet du Cerceau,0.56205683946609497
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8463545542990548d0b2a3,4,Androuet du Cerceau,0.55657684803009033
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8463545542990548d0b2a3,5,Jacques I Androuet du Cerceau,0.51518988609313965
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8463545542990548d0b2a3,6,Henry III of France,0.46117383241653442
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8463545542990548d0b2a3,7,Jean Baptiste Androuet du Cerceau,0.43509361147880554
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8463545542990548d0b2a3,8,Warsaw Confederation,0.41452589631080627
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8463545542990548d0b2a3,9,Jean Baptiste Assenede,0.37415981292724609
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8463545542990548d0b2a3,10,Salomon de Brosse,0.33965647220611572
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a84873e5542997175ce1eec,1,2017 US Open (tennis),0.73428577184677124
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a84873e5542997175ce1eec,2,2017 US Open Series,0.69108104705810547
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a84873e5542997175ce1eec,3,Petra Kvitová career statistics,0.68062353134155273
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a84873e5542997175ce1eec,4,2017 Connecticut Open,0.61681449413299561
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a84873e5542997175ce1eec,5,2013 US Open Series,0.60434621572494507
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a84873e5542997175ce1eec,6,2014 US Open Series,0.60136187076568604
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a84873e5542997175ce1eec,7,2017 BB&amp;T Atlanta Open,0.56882631778717041
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a84873e5542997175ce1eec,8,2017 Winston-Salem Open,0.51958012580871582
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a84873e5542997175ce1eec,9,Caroline Wozniacki career statistics,0.47011250257492065
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a84873e5542997175ce1eec,10,Jamie Murray career statistics,0.33989560604095459
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8488f45542992a431d1a47,1,The Devils (play),0.66709625720977783
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8488f45542992a431d1a47,2,4 Devils,0.46353238821029663
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8488f45542992a431d1a47,3,Peter Hall (director),0.37681388854980469
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8488f45542992a431d1a47,4,Julien Nitzberg,0.32817280292510986
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8488f45542992a431d1a47,5,David Alden,0.32433122396469116
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8488f45542992a431d1a47,6,Alexis Soriano,0.31617683172225952
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8488f45542992a431d1a47,7,Brett C. Leonard,0.27500104904174805
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8488f45542992a431d1a47,8,Phillip Boykin,0.2577609121799469
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8488f45542992a431d1a47,9,Lord Byron (opera),0.2538914680480957
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8488f45542992a431d1a47,10,Bum Phillips (opera),0.22983507812023163
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a84c4135542994c784dda31,1,Yingkou,0.67394250631332397
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a84c4135542994c784dda31,2,Roman Catholic Diocese of Yingkou,0.52904516458511353
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a84c4135542994c784dda31,3,"Tongcheng Subdistrict, Fuding",0.52059614658355713
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a84c4135542994c784dda31,4,Yingkou Lanqi Airport,0.46870929002761841
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a84c4135542994c784dda31,5,Yingkou East Railway Station,0.45754891633987427
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a84c4135542994c784dda31,6,Fuding Railway Station,0.38771283626556396
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a84c4135542994c784dda31,7,Fuding,0.3714020848274231
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a84c4135542994c784dda31,8,Xiapu County,0.37109535932540894
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a84c4135542994c784dda31,9,Taimushan Railway Station,0.32630699872970581
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a84c4135542994c784dda31,10,Bayuquan Railway Station,0.27978634834289551
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8574945542997b5ce3fffb,1,LaLee's Kin: The Legacy of Cotton,0.66082090139389038
