retrieval_run_id,method,setting,example_id,rank,title,score
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a76387d554299109176e6ba,9,Howard Barish,0.38171205865093155
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a76387d554299109176e6ba,10,Robert Glasper,0.27641218040239873
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a764c0b55429976ec32bd89,1,Eighth Wonder of the World,9.1525172719625143
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a764c0b55429976ec32bd89,2,Astrodome,5.7211445403975025
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a764c0b55429976ec32bd89,3,Fearless (Eighth Wonder album),5.2330220829963601
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a764c0b55429976ec32bd89,4,Shreveport Steamer,4.4933245822107928
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a764c0b55429976ec32bd89,5,1973 Astro-Bluebonnet Bowl,4.3620090879277003
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a764c0b55429976ec32bd89,6,For the Last Time: Live from the Astrodome,4.2871929616672277
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a764c0b55429976ec32bd89,7,Brewster McCloud,4.1529354004999881
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a764c0b55429976ec32bd89,8,1965 Houston Astros season,3.8119419405623054
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a764c0b55429976ec32bd89,9,Live! The Last Concert,3.747065762196728
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a764c0b55429976ec32bd89,10,Walter Suggs,3.3169675867267769
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a76e88555429972597f13f4,1,The Soloist,5.6305201013133193
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a76e88555429972597f13f4,2,True Love (book),5.1019103652614586
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a76e88555429972597f13f4,3,The Three Lives of Thomasina,4.3435963496248045
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a76e88555429972597f13f4,4,Patrick Tatten,3.6803477694648459
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a76e88555429972597f13f4,5,Can't Buy Me Love (film),3.2535265577547889
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a76e88555429972597f13f4,6,Njan Steve Lopez,3.2085545636550292
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a76e88555429972597f13f4,7,The Fear Merchants,2.9489707609978608
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a76e88555429972597f13f4,8,Farhaan Faasil,2.2124293165686257
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a76e88555429972597f13f4,9,Third and Indiana,2.0114197531361921
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a76e88555429972597f13f4,10,Alencier Ley Lopez,1.5833318603876514
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77152355429966f1a36c2e,1,What Are Little Girls Made Of?,9.9024014139391756
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77152355429966f1a36c2e,2,What Are Little Boys Made Of?,7.4316663319293736
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77152355429966f1a36c2e,3,Tweedledum and Tweedledee,7.3859502511679374
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77152355429966f1a36c2e,4,A Wise Old Owl,5.604806265637384
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77152355429966f1a36c2e,5,Billy Boy,4.4873555968451733
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77152355429966f1a36c2e,6,Three Little Kittens,4.2580761558299258
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77152355429966f1a36c2e,7,Aiken Drum,4.1390271408135586
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77152355429966f1a36c2e,8,Pretty Little Dutch Girl,3.5270181541714267
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77152355429966f1a36c2e,9,Did You Ever See a Lassie?,3.161112711318431
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77152355429966f1a36c2e,10,"Row, Row, Row Your Boat",2.9554001302264821
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77309d55429972597f1487,1,José Echegaray,6.7136906848425708
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77309d55429972597f1487,2,Patricio Echegaray,3.9238334585913841
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77309d55429972597f1487,3,Republican Party Reptile,3.8635419440345276
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77309d55429972597f1487,4,National Lampoon 1964 High School Yearbook Parody,3.8452366697870053
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77309d55429972597f1487,5,Despoina,3.6943369589538162
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77309d55429972597f1487,6,Augustine of Canterbury,1.8565449884719321
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77309d55429972597f1487,7,Paddy O'Rourke (Meath footballer),1.4166343744721324
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77309d55429972597f1487,8,Wale Adebanwi,0.54555101992918809
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77309d55429972597f1487,9,P. J. O'Rourke,0.34468424807555031
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77309d55429972597f1487,10,Give War a Chance,0
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a774e9c55429972597f14f3,1,Just as I Am (Yolanda Adams album),6.2141777420236961
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a774e9c55429972597f14f3,2,David Huntsinger,5.7753080087217139
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a774e9c55429972597f14f3,3,Andraé Crouch,4.4681401826276188
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a774e9c55429972597f14f3,4,J-Shin,4.0214067675932093
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a774e9c55429972597f14f3,5,Kierra Sheard,3.9789722011654503
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a774e9c55429972597f14f3,6,Muyiwa Olarewaju,3.8490380519638112
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a774e9c55429972597f14f3,7,Charles Charamba,3.2465540968957423
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a774e9c55429972597f14f3,8,Karen Clark Sheard,2.8633048318704177
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a774e9c55429972597f14f3,9,Latice Crawford,2.7414082780993501
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a774e9c55429972597f14f3,10,Larnelle Harris,2.178692607181727
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a7757215542993569682d58,1,Lucy Fry,7.1257479137096311
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a7757215542993569682d58,2,Spin Out (2016 film),6.4669914536914108
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a7757215542993569682d58,3,A Few Best Men,4.6144918659218082
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a7757215542993569682d58,4,Mr. Church,4.2888818320691717
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a7757215542993569682d58,5,Love &amp; Friendship,3.996789240894012
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a7757215542993569682d58,6,Vampire Academy,3.6105630841073602
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a7757215542993569682d58,7,Healing (film),3.4825503122687325
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a7757215542993569682d58,8,Plush (film),3.2501803632405659
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a7757215542993569682d58,9,Frostbite (Mead novel),3.1105545792225024
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a7757215542993569682d58,10,Vampire Academy (film),2.7117193224359006
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a7759fc5542993569682d60,1,Adenocarpus viscosus,4.7641830885692116
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a7759fc5542993569682d60,2,Alpine National Park,4.7092603449370207
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a7759fc5542993569682d60,3,Garajonay National Park,4.4365390236533475
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a7759fc5542993569682d60,4,Crater Lake National Park,4.0231507985195352
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a7759fc5542993569682d60,5,North Cascades National Park,3.9494246173720073
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a7759fc5542993569682d60,6,Hermigua,3.7834643775513577
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a7759fc5542993569682d60,7,Glacier National Park Fund,3.7296004901742399
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a7759fc5542993569682d60,8,Teide National Park,3.5628795039260317
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a7759fc5542993569682d60,9,Training centre for release of the Atma-energy,2.4600074437593804
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a7759fc5542993569682d60,10,Roque Cinchado,2.4216941829158576
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77724455429972597f153e,1,Carolina Dodge Dealers 400,5.1652237290501013
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77724455429972597f153e,2,Allison Transmission,4.4356116324249903
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77724455429972597f153e,3,Orange County Fair Speedway,4.2882581778204232
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77724455429972597f153e,4,Subway 400,4.165392078240556
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77724455429972597f153e,5,1964 Armstrong 500,4.0639892872542651
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77724455429972597f153e,6,Louis Schwitzer Award,4.0292373622785895
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77724455429972597f153e,7,Lean Horse Ultramarathon,3.6716263535309497
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77724455429972597f153e,8,Johnny Rutherford,3.04478844520367
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77724455429972597f153e,9,1957 Indianapolis 500,2.4173912258233075
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77724455429972597f153e,10,Indianapolis Motor Speedway,1.9618427426954719
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77a65b5542992a6e59df57,1,Small Town Boy (song),9.6494824065800113
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77a65b5542992a6e59df57,2,Dustin Lynch (album),6.5373226995994482
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77a65b5542992a6e59df57,3,Current Mood,6.4159917509728688
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77a65b5542992a6e59df57,4,Where It's At (album),5.9004789330498406
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77a65b5542992a6e59df57,5,Kill the Lights (Luke Bryan album),5.1994824432913118
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77a65b5542992a6e59df57,6,Seein' Red (Dustin Lynch song),4.8631291425687584
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77a65b5542992a6e59df57,7,Mind Reader (Dustin Lynch song),4.7596055758453559
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77a65b5542992a6e59df57,8,Cowboys and Angels (Dustin Lynch song),4.3678838002783191
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77a65b5542992a6e59df57,9,"Where It's At (Yep, Yep)",3.7985514586576556
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77a65b5542992a6e59df57,10,Adam Craig (singer-songwriter),2.6317449705885867
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77beae5542992a6e59dfae,1,The Boy Next Door (album),6.3361812162330597
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77beae5542992a6e59dfae,2,'Tis Autumn,6.0384427802933685
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77beae5542992a6e59dfae,3,Superstar – The Hits,3.7103488435884011
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77beae5542992a6e59dfae,4,Not the Boy Next Door,3.2996394457167373
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77beae5542992a6e59dfae,5,Fire! (manga),2.6973127527573366
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77beae5542992a6e59dfae,6,Hold Me in Your Arms (album),2.5944568420830474
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77beae5542992a6e59dfae,7,Boy next door,2.5895708320773259
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77beae5542992a6e59dfae,8,Boy Next Door (song),2.5472392754745741
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77beae5542992a6e59dfae,9,Boy Meets Girl (novel),2.1882168639910113
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77beae5542992a6e59dfae,10,Stacey Kent,1.1797165505964233
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77c1505542997042120b1b,1,Steers &amp; Stripes,9.7194362497976137
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77c1505542997042120b1b,2,Chattahoochee (song),8.8895155493652496
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77c1505542997042120b1b,3,Alan Jackson albums discography,8.0630808460037429
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77c1505542997042120b1b,4,(Who Says) You Can't Have It All,7.9771821399473621
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77c1505542997042120b1b,5,Tonight I Climbed the Wall,7.7683179233140853
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77c1505542997042120b1b,6,We'll Burn That Bridge,7.6062670991070522
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77c1505542997042120b1b,7,A Lot About Livin' (And a Little 'bout Love),7.5279591572276106
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77c1505542997042120b1b,8,She's Got the Rhythm (And I Got the Blues),7.5025901038102187
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77c1505542997042120b1b,9,Holler Back,6.4556029736171325
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77c1505542997042120b1b,10,High Lonesome (Randy Travis album),6.2814726456735617
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77cb335542997042120b3a,1,John John Florence,6.3490101290171648
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77cb335542997042120b3a,2,Coco Ho,4.3203277724712219
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77cb335542997042120b3a,3,MEO Rip Curl Pro Portugal,3.7493196151203585
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77cb335542997042120b3a,4,Andy Irons,2.8203779365940407
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77cb335542997042120b3a,5,MEO Rip Curl Pro Portugal 2017,2.1688639143345236
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77cb335542997042120b3a,6,Moche Rip Curl Pro Portugal 2015,2.162345607487453
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77cb335542997042120b3a,7,Moche Rip Curl Pro Portugal 2014,2.162345607487453
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77cb335542997042120b3a,8,MEO Rip Curl Pro Portugal 2016,2.1171000312959922
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77cb335542997042120b3a,9,Supertubos,1.8090779066738227
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77cb335542997042120b3a,10,Barton Lynch,1.6301215248179761
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77cb5e55429967ab1052a7,1,Damon Dark,7.3528983757969089
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77cb5e55429967ab1052a7,2,Hubert Gagnon,6.8640658021752765
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77cb5e55429967ab1052a7,3,Dan Castellaneta,6.5849769875799851
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77cb5e55429967ab1052a7,4,Grampa Simpson,5.8372067261968041
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77cb5e55429967ab1052a7,5,Santa's Little Helper,5.586359191024898
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77cb5e55429967ab1052a7,6,Ned Flanders,5.4289364455114146
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77cb5e55429967ab1052a7,7,Homer to the Max,5.4161681522044081
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77cb5e55429967ab1052a7,8,Patty and Selma,4.5922334902498028
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77cb5e55429967ab1052a7,9,Kang and Kodos,4.455176209351178
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a77cb5e55429967ab1052a7,10,Do the Bartman,4.2769598933959285
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78b209554299148911f93e,1,Three Tall Women,2.9309564640564081
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78b209554299148911f93e,2,Edward Albee's At Home at the Zoo,2.5218004498380373
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78b209554299148911f93e,3,Oppenheimer Award,2.2794725287402127
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78b209554299148911f93e,4,Finding the Sun,1.87483164103485
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78b209554299148911f93e,5,Reed A. Albee,1.5509946538300001
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78b209554299148911f93e,6,J. M. Barrie,1.4544202139155877
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78b209554299148911f93e,7,The Zoo Story,1.3909431613279131
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78b209554299148911f93e,8,Edward F. Albee Foundation,1.2274197195208534
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78b209554299148911f93e,9,Jack Gelber,1.0666317413585003
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78b209554299148911f93e,10,Edward Albee,0.78163009818359752
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78bd9b554299078472774a,1,Alfred Gell,4.779544120407178
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78bd9b554299078472774a,2,Coral Gardens and Their Magic,2.9178903484227239
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78bd9b554299078472774a,3,Edmund Leach,2.604502009198121
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78bd9b554299078472774a,4,Association of Social Anthropologists,2.3394051990862512
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78bd9b554299078472774a,5,Network Analysis and Ethnographic Problems,2.2858835573062626
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78bd9b554299078472774a,6,Muted group theory,1.7033084902081885
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78bd9b554299078472774a,7,Aleksandar Bošković,1.4047028060936053
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78bd9b554299078472774a,8,Social Anthropology (journal),1.390653074767596
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78bd9b554299078472774a,9,Participant observation,1.3122518488066941
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78bd9b554299078472774a,10,Thomas Hylland Eriksen,1.2229549093248528
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78daf855429970f5fffdae,1,Kill Doctor Lucky,5.6696479734381198
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78daf855429970f5fffdae,2,Treehouse (game),5.1190539263328176
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78daf855429970f5fffdae,3,Icehouse pieces,5.014455423216873
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78daf855429970f5fffdae,4,List of Marvel Comics characters: N,2.4084891764652641
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78daf855429970f5fffdae,5,Love in Motion (song),2.0437397266090049
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78daf855429970f5fffdae,6,No Promises (Icehouse song),1.3723755630007823
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78daf855429970f5fffdae,7,We Can Get Together,1.2238297412504564
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78daf855429970f5fffdae,8,Boxes (Icehouse album),1.2032033972967968
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78daf855429970f5fffdae,9,Can't Help Myself,1.1917942368095222
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78daf855429970f5fffdae,10,Icehouse (song),0.90558226096756811
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78db8055429970f5fffdb2,1,Treat Williams,5.7241634584285928
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78db8055429970f5fffdb2,2,Silicon Imaging,3.9658791726796983
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78db8055429970f5fffdb2,3,Danny Boyle,3.2640762333765703
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78db8055429970f5fffdb2,4,127 Hours,2.9397610976322333
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78db8055429970f5fffdb2,5,James Franco,2.7518557997373305
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78db8055429970f5fffdb2,6,Flyboys (film),2.7013104725334562
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78db8055429970f5fffdb2,7,Academy Award for Best Film Editing,2.6698126879084869
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78db8055429970f5fffdb2,8,List of accolades received by 127 Hours,2.4446398691548175
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78db8055429970f5fffdb2,9,127 Hours (soundtrack),1.2182017789304451
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78db8055429970f5fffdb2,10,People Like Us (soundtrack),1.2168292648953307
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78f59755429970f5fffdf7,1,Fat Cat Brewery,6.7506980687771367
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78f59755429970f5fffdf7,2,"Adam &amp; Eve, Birmingham",5.9897812356343145
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78f59755429970f5fffdf7,3,"Shakespeare Public House, Bristol",5.0457202022985941
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78f59755429970f5fffdf7,4,Mick Carter,4.7899308549761477
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78f59755429970f5fffdf7,5,"The Gatehouse, Monmouth",4.7291497201222228
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78f59755429970f5fffdf7,6,"Square and Compass, Worth Matravers",4.7124136859214145
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78f59755429970f5fffdf7,7,Linda Carter,3.7078258409506901
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78f59755429970f5fffdf7,8,Nancy Carter,3.6693571026951597
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78f59755429970f5fffdf7,9,Whitney Dean,3.2450613091771787
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a78f59755429970f5fffdf7,10,The Queen Victoria,3.0114675357280341
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a790d8f554299029c4b5eec,1,See Yourself,8.3687158815452722
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a790d8f554299029c4b5eec,2,Sharon Gannon,5.622111891063529
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a790d8f554299029c4b5eec,3,Gem Archer,5.1502612129795349
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a790d8f554299029c4b5eec,4,Love Songs: A Compilation... Old and New,4.908851635132061
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a790d8f554299029c4b5eec,5,List of songs recorded by Syd Barrett,4.5113319871984539
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a790d8f554299029c4b5eec,6,Within You Without You,4.1801692283500023
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a790d8f554299029c4b5eec,7,5:55,3.3456630702093659
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a790d8f554299029c4b5eec,8,We Laughed,3.2642674076747422
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a790d8f554299029c4b5eec,9,Who Can See It,2.9788571184689774
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a790d8f554299029c4b5eec,10,No Plan (EP),2.8022834056512353
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a791a97554299148911f9f2,1,Ellie Kemper,5.9518236403811855
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a791a97554299148911f9f2,2,Kimmy Schmidt,3.6382223337120756
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a791a97554299148911f9f2,3,Claire Temple (Marvel Cinematic Universe),3.2926983942747956
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a791a97554299148911f9f2,4,Brenda Bennett,3.2760522634282587
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a791a97554299148911f9f2,5,List of Unbreakable Kimmy Schmidt episodes,2.4740446602616868
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a791a97554299148911f9f2,6,Unbreakable Kimmy Schmidt,2.4588746578653682
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a791a97554299148911f9f2,7,Sam Means,2.114434936672164
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a791a97554299148911f9f2,8,Azie Mira Dungey,2.0695798843845985
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a791a97554299148911f9f2,9,Wet Hot American Summer (series),1.5670984306382847
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a791a97554299148911f9f2,10,Claire Liddell,1.3521788410675426
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a79311755429970f5fffe67,1,I&quot;s,10.483821623925765
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a79311755429970f5fffe67,2,Clear Skies!,9.4173152566597498
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a79311755429970f5fffe67,3,The Kindaichi Case Files,8.4727642922075557
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a79311755429970f5fffe67,4,Neuro: Supernatural Detective,7.8472134467368813
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a79311755429970f5fffe67,5,My Bride is a Mermaid,7.5774160271301696
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a79311755429970f5fffe67,6,Haven't You Heard? I'm Sakamoto,7.5042198159954179
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a79311755429970f5fffe67,7,Silver Spoon (manga),7.4685600808107937
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a79311755429970f5fffe67,8,Manga Bible (series),7.4518022937817907
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a79311755429970f5fffe67,9,The Prince of Tennis,6.6496766518178543
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a79311755429970f5fffe67,10,Masakazu Katsura,5.9298121308882958
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a7997a2554299029c4b5f59,1,Tefik Mborja,10.184606869537133
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5a7997a2554299029c4b5f59,2,Albanian Fascist Party,7.737527187279742
